日期,时段起,时段止,电价_元每kWh,预测负载_kWh,预测光伏_0点版本_kWh,净负荷预测_kWh,风险余量_kWh,风险净负荷_kWh,参考储电量_kWh,实际负载_kWh,实际光伏_kWh,初始计划购电_kWh,最终购电_kWh,上调量_kWh,下调量_kWh,实际充电_kWh,实际放电_kWh,紧急购电_kWh,弃电_kWh,期初储电量_kWh,期末储电量_kWh,计划费_元,调整费_元,紧急费_元
2025-04-22,6:50,7:00,0.8334,798.0421794871795,324.50915416666663,473.5330253205129,-27.95933974358988,445.573685576923,4651.9166419182975,823.0366666666666,384.8,0.0,0.0,0.0,0.0,0.0,438.2366666666666,0.0,0.0,5351.847937473881,4864.918307844251,0.0,0.0,0.0
2025-04-22,7:00,7:10,0.8092,783.7673782051281,369.1959166666667,414.57146153846145,-31.735639743589715,382.8358217948717,4246.999176874141,798.0322333333334,423.28191666666663,0.0,0.0,0.0,0.0,0.0,374.7503166666667,0.0,0.0,4864.918307844251,4448.52906710351,0.0,0.0,0.0
2025-04-22,7:10,7:20,0.7972,786.6817346153845,417.13115,369.5505846153845,-41.17156618589746,328.379018429487,3905.0211612249177,778.3648499999999,480.45155,0.0,0.0,0.0,0.0,0.0,297.91329999999994,0.0,0.0,4448.52906710351,4117.5142893257325,0.0,0.0,0.0
2025-04-22,7:20,7:30,0.7644,792.3310256410256,465.0663833333333,327.26464230769227,-43.326681196581205,283.93796111111106,3621.4524660015545,774.8266666666666,538.55,0.0,0.0,0.0,0.0,0.0,236.27666666666664,0.0,0.0,4117.5142893257325,3854.984659696103,0.0,0.0,0.0
2025-04-22,7:30,7:40,0.6899,783.8962871794871,513.0016166666666,270.89467051282054,-35.77472350427348,235.11994700854706,3405.6704835013848,761.9866,571.2054333333333,0.0,0.0,0.0,0.0,0.0,190.78116666666665,0.0,0.0,3854.984659696103,3643.005585622029,0.0,0.0,0.0
2025-04-22,7:40,7:50,0.86,897.5331846153846,560.9368499999999,336.59633461538465,-33.59304727564103,303.0032873397436,3117.3856134281414,889.6755666666666,633.8748833333333,0.0,0.0,0.0,0.0,0.0,255.80068333333327,0.0,0.0,3643.005585622029,3358.7826041405474,0.0,0.0,0.0
2025-04-22,7:50,8:00,1.1617,1071.4214102564101,608.8720833333333,462.5493269230768,-33.81372398504273,428.7356029380341,2697.946016702069,1084.5016666666666,716.4499999999999,0.0,0.0,0.0,0.0,0.0,368.0516666666666,0.0,0.0,3358.7826041405474,2949.836307844251,0.0,0.0,0.0
2025-04-22,8:00,8:10,1.1683,1091.8857397435897,656.8217583333333,435.0639814102565,-47.90695721153833,387.15702419871815,2316.8779771792124,1099.8008833333333,757.0571333333334,0.0,0.0,0.0,0.0,0.0,342.74375,0.0,0.0,2949.836307844251,2569.0099189553625,0.0,0.0,0.0
2025-04-22,8:10,8:20,1.0956,1078.4320141025642,704.785875,373.6461391025641,-53.28934951923077,320.35678958333335,2011.1813455444724,1062.08545,827.3182333333332,0.0,0.0,0.0,0.0,0.0,234.76721666666685,0.0,0.0,2569.0099189553625,2308.1574559923993,0.0,0.0,0.0
2025-04-22,8:20,8:30,1.0849,1095.9294871794873,752.7499916666666,343.1794955128207,-70.50139097222208,272.6781045405986,1741.999408381029,1068.155,922.78125,0.0,0.0,0.0,0.0,0.0,145.37374999999997,0.0,0.0,2308.1574559923993,2146.6310671035103,0.0,0.0,0.0
2025-04-22,8:30,8:40,1.061,1088.6986115384616,800.7141083333332,287.98450320512836,-78.79079919871782,209.19370400641054,1540.465312961778,1090.9278833333333,962.3168000000001,0.0,0.0,0.0,0.0,0.0,128.61108333333323,0.0,0.0,2146.6310671035103,2003.7298633998066,0.0,0.0,0.0
2025-04-22,8:40,8:50,1.043,1079.6569499999998,848.6782249999999,230.97872499999994,-71.21598365384618,159.76274134615375,1403.2629344703894,1111.7123166666665,996.50145,0.0,0.0,0.0,0.0,0.0,115.21086666666656,0.0,0.0,2003.7298633998066,1875.7177893257326,0.0,0.0,0.0
2025-04-22,8:50,9:00,1.036,1082.4497435897433,896.6423416666667,185.80740192307667,-81.69176169871793,104.11564022435874,1319.1612039570953,1117.7983333333332,1037.88125,0.0,0.0,0.0,0.0,0.0,79.91708333333327,0.0,0.0,1875.7177893257326,1786.9210300664733,0.0,0.0,0.0
2025-04-22,9:00,9:10,1.0147,1083.9381833333332,952.3534861111111,131.58469722222208,-81.97812943376061,49.60656778846146,1278.8623810954048,1105.6481166666667,1050.6647666666665,0.0,0.0,0.0,0.0,0.0,54.9833500000002,0.0,0.0,1786.9210300664733,1725.828418955362,0.0,0.0,0.0
2025-04-22,9:10,9:20,0.9922,1085.1510064102563,1015.8116583333333,69.33934807692299,-93.86929791666674,-24.52994983974375,1288.7715278700396,1097.3180666666667,1091.0843166666666,0.0,0.0,0.0,0.0,0.0,6.2337500000001,0.0,0.0,1725.828418955362,1718.902030066473,0.0,0.0,0.0
2025-04-22,9:20,9:30,0.97,1078.253205128205,1079.2698305555555,-1.016625427350391,-97.00192788461536,-98.01855331196575,1351.1049085463746,1096.37,1163.925,0.0,0.0,0.0,0.0,67.55500000000006,0.0,0.0,0.0,1718.902030066473,1779.701530066473,0.0,0.0,0.0
2025-04-22,9:30,9:40,0.9422,1054.5860064102562,1142.7280027777779,-88.14199636752164,-101.34238969017093,-189.48438605769257,1472.8784723866188,1088.106,1215.89525,0.0,0.0,0.0,0.0,127.78925000000004,0.0,0.0,0.0,1779.701530066473,1894.711855066473,0.0,0.0,0.0
2025-04-22,9:40,9:50,0.9569,1051.1702833333331,1206.1861749999998,-155.01589166666668,-98.7443270833333,-253.76021874999998,1616.2681966482432,1083.82115,1260.6819833333334,0.0,0.0,0.0,0.0,176.8608333333334,0.0,0.0,0.0,1894.711855066473,2053.886605066473,0.0,0.0,0.0
2025-04-22,9:50,10:00,0.9977,1071.3860256410255,1269.6443472222222,-198.2583215811967,-101.79322852564117,-300.05155010683785,1775.860246618961,1091.7749999999999,1290.875,0.0,0.0,0.0,0.0,199.10000000000014,0.0,0.0,0.0,2053.886605066473,2233.076605066473,0.0,0.0,0.0
2025-04-22,10:00,10:10,0.9919,1081.1148346153846,1320.8391888888887,-239.7243542735041,-87.89150341880338,-327.6158576923075,1952.8030450372482,1102.8156833333333,1276.5855333333334,0.0,0.0,0.0,0.0,173.76985000000013,0.0,0.0,0.0,2233.076605066473,2389.469470066473,0.0,0.0,0.0
2025-04-22,10:10,10:20,0.9588,1077.280421794872,1359.7707,-282.4902782051281,-84.90488766025629,-367.3951658653844,2137.1798905838373,1080.6523666666667,1252.3816499999998,0.0,0.0,0.0,0.0,171.72928333333311,0.0,0.0,0.0,2389.469470066473,2544.025825066473,0.0,0.0,0.0
2025-04-22,10:20,10:30,0.9549,1070.3580769230769,1398.702211111111,-328.3441341880341,-99.4530972222222,-427.7972314102563,2337.2574086903405,1056.9066666666665,1262.46875,0.0,0.0,0.0,0.0,205.56208333333348,0.0,0.0,0.0,2544.025825066473,2729.031700066473,0.0,0.0,0.0
2025-04-22,10:30,10:40,0.9839,1070.645119230769,1437.633722222222,-366.98860299145304,-63.95246805555544,-430.94107104700845,2552.033628075383,1099.1963333333333,1326.1824499999998,0.0,0.0,0.0,0.0,226.98611666666648,0.0,0.0,0.0,2729.031700066473,2933.319205066473,0.0,0.0,0.0
2025-04-22,10:40,10:50,0.799,1067.3695794871794,1476.5652333333333,-409.19565384615385,-77.98243782051297,-487.17809166666683,2796.176141758765,1124.2282833333334,1392.5948666666666,0.0,0.0,0.0,0.0,268.3665833333332,0.0,0.0,0.0,2933.319205066473,3174.8491300664728,0.0,0.0,0.0
2025-04-22,10:50,11:00,0.5025,1063.0841025641025,1515.4967444444442,-452.41264188034165,-80.85500432692302,-533.2676462072646,3048.042790878216,1088.9299999999998,1429.875,0.0,0.0,0.0,0.0,340.94500000000016,0.0,0.0,0.0,3174.8491300664728,3481.6996300664728,0.0,0.0,0.0
2025-04-22,11:00,11:10,0.4662,1068.8504705128205,1533.4363847222223,-464.58591420940184,-72.86860053418786,-537.4545147435897,3798.042790878216,1035.95455,1443.4877833333333,0.0,543.2491782711224,543.2491782711224,0.0,833.3333333333333,0.0,0.0,117.44907827112252,3481.6996300664728,4231.699630066472,0.0,379.89415036499594,0.0
2025-04-22,11:10,11:20,0.5007,1057.2366256410255,1530.3841541666666,-473.14752852564106,-76.6706261217947,-549.8181546474358,4046.3137237420383,1031.9796333333334,1441.1480666666666,0.0,0.0,0.0,0.0,409.16843333333327,0.0,0.0,0.0,4231.699630066472,4599.951220066472,0.0,0.0,0.0
2025-04-22,11:20,11:30,0.4827,1038.07,1527.331923611111,-489.2619236111111,-91.68989615384595,-580.951819764957,4316.303056630014,1062.2333333333331,1417.3999999999999,0.0,0.0,0.0,0.0,355.16666666666674,0.0,0.0,0.0,4599.951220066472,4919.601220066472,0.0,0.0,0.0
2025-04-22,11:30,11:40,0.4785,1045.7264615384613,1524.2796930555553,-478.553231517094,-100.45246217948717,-579.0056936965811,4661.71414119727,1051.3979333333332,1367.2898833333331,0.0,124.01360359234224,124.01360359234224,0.0,439.90555359234213,0.0,0.0,0.0,4919.601220066472,5315.51621829958,0.0,89.01076397840365,0.0
2025-04-22,11:40,11:50,0.4662,1027.813091025641,1521.2274625000002,-493.4143714743593,-53.39719695512832,-546.8115684294876,5411.71414119727,1026.8137,1338.8345,0.0,579.9790546792506,579.9790546792506,0.0,833.3333333333333,0.0,0.0,58.66652134591732,5315.51621829958,6065.51621829958,0.0,405.5793529371999,0.0
2025-04-22,11:50,12:00,0.4432,986.8266666666666,1518.1752319444445,-531.3485652777779,-52.25182868589765,-583.6003939636755,6161.71414119727,1007.8616666666667,1339.6999999999998,0.0,542.8306881342883,542.8306881342883,0.0,833.3333333333333,0.0,0.0,41.33568813428815,6065.51621829958,6815.51621829958,0.0,360.87384147167484,0.0
2025-04-22,12:00,12:10,0.4411,982.9317064102563,1523.1170319444445,-540.1853255341882,-48.21344957264961,-588.3987751068378,7375.912269513821,986.9566333333333,1331.8288333333333,0.0,321.79390140685416,321.79390140685416,0.0,666.666101406854,0.0,0.0,0.0,6815.51621829958,7415.515709565749,0.0,212.91493486584505,0.0
2025-04-22,12:10,12:20,0.4551,998.6921551282051,1536.0528625,-537.3607073717949,-58.71248108974362,-596.0731884615385,7654.11323289194,985.4663333333333,1309.8226666666665,0.0,0.0,0.0,0.0,324.35633333333317,0.0,0.0,0.0,7415.515709565749,7707.436409565748,0.0,0.0,0.0
2025-04-22,12:20,12:30,0.4463,999.3001282051282,1548.9886930555554,-549.6885648504272,-30.43490202991464,-580.1234668803418,7933.983005311462,998.635,1290.56875,0.0,0.0,0.0,0.0,291.9337499999999,0.0,0.0,0.0,7707.436409565748,7970.176784565749,0.0,0.0,0.0
2025-04-22,12:30,12:40,0.4113,975.8358769230769,1561.924523611111,-586.0886466880341,-37.31800518162419,-623.4066518696584,8683.983005311462,1003.4296999999999,1296.7246666666665,0.0,494.21313137745904,494.21313137745904,0.0,787.5080980441255,0.0,0.0,0.0,7970.176784565749,8678.934072805461,0.0,304.9047914033234,0.0
2025-04-22,12:40,12:50,0.5682,1006.1060858974361,1574.8603541666664,-568.7542682692304,-0.35831378205136843,-569.1125820512817,8975.456783535374,1035.0950166666667,1320.0215333333333,0.0,0.0,0.0,0.0,284.92651666666666,0.0,0.0,0.0,8678.934072805461,8935.367937805462,0.0,0.0,0.0
2025-04-22,12:50,13:00,0.8279,1068.4446153846152,1587.7961847222223,-519.3515693376071,4.4005759081194356,-514.9509934294877,9213.555886480865,1062.355,1346.88125,0.0,0.0,0.0,0.0,284.5262499999999,0.0,0.0,0.0,8935.367937805462,9191.441562805461,0.0,0.0,0.0
2025-04-22,13:00,13:10,0.8636,1060.1233743589742,1575.7207375,-515.5973631410259,-0.7840930021367285,-516.3814561431626,9445.569555856644,1017.1764499999999,1360.7319,0.0,0.0,0.0,0.0,343.55545000000006,0.0,0.0,0.0,9191.441562805461,9500.64146780546,0.0,0.0,0.0
2025-04-22,13:10,13:20,0.8416,1036.1515217948718,1538.6340125,-502.48249070512816,6.963021153846157,-495.519469551282,9682.967025770902,1004.70415,1325.2603833333333,0.0,0.0,0.0,0.0,320.55623333333324,0.0,0.0,0.0,9500.64146780546,9789.14207780546,0.0,0.0,0.0
2025-04-22,13:20,13:30,0.8618,1035.2857692307691,1501.5472875,-466.2615182692309,13.056063621794845,-453.20545464743606,9912.638633909222,1046.0633333333333,1256.46875,0.0,0.0,0.0,0.0,210.40541666666672,0.0,0.0,0.0,9789.14207780546,9978.50695280546,0.0,0.0,0.0
2025-04-22,13:30,13:40,0.8623,1038.4341487179486,1464.4605624999997,-426.0264137820511,29.681160897435973,-396.34525288461515,10117.488226115574,1057.4904499999998,1217.9219666666665,0.0,0.0,0.0,0.0,160.43151666666677,0.0,0.0,0.0,9978.50695280546,10122.89531780546,0.0,0.0,0.0
2025-04-22,13:40,13:50,0.9026,1025.1548307692306,1427.3738374999998,-402.21900673076925,20.431214102563928,-381.78779262820535,10316.480573908762,1048.0714666666665,1231.2715166666667,0.0,0.0,0.0,0.0,183.20005000000015,0.0,0.0,0.0,10122.89531780546,10287.77536280546,0.0,0.0,0.0
2025-04-22,13:50,14:00,0.9754,1020.1983333333334,1390.2871125000001,-370.08877916666677,15.767082104700933,-354.32169706196584,10494.554112682501,1041.6799999999998,1237.6687499999998,0.0,0.0,0.0,0.0,195.98874999999998,0.0,0.0,0.0,10287.77536280546,10464.16523780546,0.0,0.0,0.0
2025-04-22,14:00,14:10,1.0002,1061.0933076923075,1344.7805930555555,-283.68728536324807,37.865913354700794,-245.82137200854726,10606.874607940139,1043.6661,1150.9806666666666,0.0,0.0,0.0,0.0,107.31456666666668,0.0,0.0,0.0,10464.16523780546,10560.74834780546,0.0,0.0,0.0
2025-04-22,14:10,14:20,0.9978,1061.8835833333333,1290.8542791666666,-228.97069583333337,59.487828685897554,-169.4828671474358,10684.716708111137,1027.1769166666666,1050.9172833333332,0.0,0.0,0.0,0.0,23.74036666666666,0.0,0.0,0.0,10560.74834780546,10582.11467780546,0.0,0.0,0.0
2025-04-22,14:20,14:30,1.0271,1019.349358974359,1236.9279652777777,-217.57860630341872,41.00268632478636,-176.57591997863236,10769.542692181067,1015.5783333333334,1000.50625,0.0,0.0,0.0,0.0,0.0,15.072083333333353,0.0,0.0,10582.11467780546,10565.367918546202,0.0,0.0,0.0
2025-04-22,14:30,14:40,1.0906,1014.1241615384615,1183.0016513888888,-168.8774898504273,58.56892729700857,-110.30856255341874,10800.0,1055.6921,995.2338500000001,0.0,0.0,0.0,0.0,0.0,60.45824999999991,0.0,0.0,10565.367918546202,10498.19208521287,0.0,0.0,0.0
2025-04-22,14:40,14:50,0.9376,1008.7250346153846,1129.0753375,-120.3503028846153,35.25575416666667,-85.09454871794864,10792.128563742053,1060.7380166666667,996.85385,0.0,0.0,0.0,0.0,0.0,63.884166666666715,0.0,0.0,10498.19208521287,10427.209677805462,0.0,0.0,0.0
2025-04-22,14:50,15:00,0.6694,1000.279358974359,1075.149023611111,-74.86966463675208,20.437153151709396,-54.43251148504268,10792.128563742053,1028.6583333333333,977.76875,0.0,46.271398578941856,46.271398578941856,0.0,0.0,4.61818475439145,0.0,0.0,10427.209677805462,10422.078361411694,0.0,46.46111131311552,0.0
2025-04-22,15:00,15:10,0.66,1029.585305128205,1027.3888277777778,2.1964773504271307,55.432431677350564,57.628909027777695,10800.0,1044.9794166666666,932.5599833333333,57.628909027777695,139.35833154558048,81.72942251780279,0.0,26.938898212247295,0.0,0.0,0.0,10422.078361411694,10446.323369802716,38.03507995833328,80.91212829262476,0.0
2025-04-22,15:10,15:20,0.7217,1052.4970589743589,985.79475,66.70230897435886,44.679745512820574,111.38205448717943,10800.0,1071.6908166666667,871.1982666666665,111.38205448717943,192.20051211417058,80.81845762699115,0.0,0.0,8.292037885829586,0.0,0.0,10446.323369802716,10437.109994374017,80.38442872339739,87.49002130409926,0.0
2025-04-22,15:20,15:30,0.7308,1047.1891025641025,944.2006722222222,102.9884303418803,20.768954540598386,123.75738488247869,10800.0,1065.3233333333333,816.6687499999999,123.75738488247869,199.1885395823982,75.4311546999195,0.0,0.0,49.466043750935114,0.0,0.0,10437.109994374017,10382.147723539645,90.44189687211542,82.68763178205177,0.0
2025-04-22,15:30,15:40,0.7534,1033.9113923076923,902.6065944444445,131.3047978632478,31.781548878205186,163.08634674145299,10800.0,1025.5254333333332,792.0081166666666,163.08634674145299,229.83028363754397,66.74393689609099,0.0,0.0,3.687033029122631,0.0,0.0,10382.147723539645,10378.051020173953,122.86925363501068,75.42732308627241,0.0
2025-04-22,15:40,15:50,0.7823,1023.9805935897436,861.0125166666667,162.96807692307698,32.558829326923046,195.52690625000002,10800.0,1013.7520333333333,782.9169666666667,195.52690625000002,259.42789077822977,63.90098452822974,0.0,28.592824111563118,0.0,0.0,0.0,10378.051020173953,10403.78456187436,152.96069875937502,74.98461029465118,0.0
2025-04-22,15:50,16:00,0.8055,1022.9142307692307,819.4184388888889,203.4957918803418,38.298220405982875,241.7940122863247,10800.0,1021.4816666666667,764.2124999999999,241.7940122863247,303.33214163847094,61.53812935214626,0.0,46.06297497180401,0.0,0.0,0.0,10403.78456187436,10445.241239348983,194.76507689663453,74.35344478973072,0.0
2025-04-22,16:00,16:10,0.8271,1028.9788782051282,771.6133666666666,257.36551153846165,20.777287820512754,278.1427993589744,10800.0,987.9626333333333,716.3589,278.1427993589744,371.42315313407533,93.28035377510093,0.0,99.81941980074203,0.0,0.0,0.0,10445.241239348983,10535.07871716965,230.05190934980772,115.72827091107898,0.0
2025-04-22,16:10,16:20,0.8519,1024.6503397435897,717.5973,307.0530397435897,33.45637852564104,340.50941826923076,10800.0,980.2752999999999,648.3587166666666,340.50941826923076,421.25190092897634,80.74248265974558,0.0,89.335317595643,0.0,0.0,0.0,10535.07871716965,10615.480503005729,290.0799734235577,103.17678146675588,0.0
2025-04-22,16:20,16:30,0.8791,1008.8698717948719,663.5812333333333,345.28863846153854,30.70449492521368,375.9931333867522,10800.0,1012.3083333333334,580.1062499999999,375.9931333867522,457.42470146634594,81.43156807959372,0.0,25.222618133012475,0.0,0.0,0.0,10615.480503005729,10638.180859325439,330.5355635602939,107.37973724815625,0.0
2025-04-22,16:30,16:40,0.9024,1001.022394871795,609.5651666666666,391.45722820512833,28.322074198717985,419.7793024038463,10800.0,1026.26875,528.0952833333333,419.7793024038463,482.6180254689257,62.838723065079364,0.0,0.0,15.555441197740947,0.0,0.0,10638.180859325439,10620.897035772394,378.8088424892309,85.05849554089143,0.0
2025-04-22,16:40,16:50,0.9163,1019.1118474358974,555.5491,463.56274743589745,30.940382692307722,494.50313012820516,10800.0,1021.8388,480.7969166666667,494.50313012820516,558.8905356727407,64.38740554453557,0.0,17.84865233940741,0.0,0.0,0.0,10620.897035772394,10636.96082287786,453.1132181364744,88.49726955068691,0.0
2025-04-22,16:50,17:00,0.9264,1043.2947435897433,501.53303333333326,541.7617102564101,28.806408333333366,570.5681185897434,10800.0,1010.8416666666667,432.03125,570.5681185897434,639.0575435597482,68.48942497000473,0.0,60.247126893081486,0.0,0.0,0.0,10636.96082287786,10691.183237081634,528.5743050615383,95.17290493831858,0.0
2025-04-22,17:00,17:10,0.9462,1033.112346153846,446.0050638888889,587.107282264957,28.553287126068348,615.6605693910253,10800.0,1003.1136333333334,385.60125,615.6605693910253,688.9176733922592,73.25710400123387,0.0,71.40529005892586,0.0,0.0,0.0,10691.183237081634,10755.447998134667,582.5380307577882,103.97380770895123,0.0
2025-04-22,17:10,17:20,0.9742,1014.6606076923077,388.96519166666667,625.6954160256411,27.69015945512811,653.3855754807691,10800.0,1012.6106166666666,335.89215,653.3855754807691,717.2776114736237,63.89203599285452,0.0,40.559144806956965,0.0,0.0,0.0,10755.447998134667,10791.951228460928,636.5282276333653,93.36543219635831,0.0
2025-04-22,17:20,17:30,0.9862,1028.8661538461538,331.9253194444444,696.9408344017094,29.55987115384613,726.5007055555554,10800.0,1040.065,280.11875,726.5007055555554,785.8482304618544,59.347524906298986,0.0,8.94307948785758,0.0,0.0,16.958900973996656,10791.951228460928,10800.0,716.4749958188887,87.79279359388808,0.0
2025-04-22,17:30,17:40,0.976,1065.8992166666667,274.8854472222222,791.0137694444445,24.598679220085614,815.6124486645301,10800.0,1048.2961833333334,220.92356666666666,815.6124486645301,877.2609698588377,61.64852119430759,0.0,0.0,0.0,0.0,49.88835319217105,10800.0,10800.0,796.0377498965814,90.25343502846631,0.0
2025-04-22,17:40,17:50,1.0742,935.4248064102563,217.84557499999997,717.5792314102564,31.253576121794822,748.8328075320512,10800.0,915.1396500000001,161.5224,748.8328075320512,791.0499634769333,42.21715594488205,0.0,0.0,0.0,0.0,37.43271347693326,10800.0,10800.0,804.3962018509294,68.02450337398845,0.0
2025-04-22,17:50,18:00,1.2313,712.5308974358974,160.80570277777775,551.7251946581196,27.46653653846147,579.191731196581,10800.0,713.805,108.46875,579.191731196581,617.1158219743315,37.92409077775051,0.0,0.0,0.0,0.0,11.779571974331589,10800.0,10800.0,713.1587786223503,70.0438994619663,0.0
2025-04-22,18:00,18:10,1.2561,680.1128923076923,121.26195277777778,558.8509395299145,34.32501917735044,593.175958707265,10800.0,664.9165166666667,67.52278333333334,593.175958707265,616.6823321134189,23.506373406153898,0.0,0.0,0.0,0.0,19.288598780085522,10800.0,10800.0,745.0883217321955,44.28953345320487,0.0
2025-04-22,18:10,18:20,1.2447,715.736385897436,99.214325,616.522060897436,34.03841714743595,650.5604780448718,10800.0,713.646,29.14205,650.5604780448718,674.5012435294033,23.940765484531425,0.0,0.0,10.00270647059665,0.0,0.0,10800.0,10788.885881699338,809.752627022452,44.69860619789439,0.0
2025-04-22,18:20,18:30,1.2545,718.266923076923,77.16669722222223,641.1002258547009,29.658826869658128,670.759052724359,10800.0,750.7866666666666,0.0,670.759052724359,689.8050033652635,19.045950640904493,0.0,0.0,60.98166330140316,0.0,0.0,10788.885881699338,10721.128478031113,841.4672316427083,35.83971761852203,0.0
2025-04-22,18:30,18:40,1.2522,711.1481,55.11906944444445,656.0290305555556,23.75946987179489,679.7885004273504,10800.0,719.1750666666667,0.0,679.7885004273504,695.9151161880981,16.126615760747654,0.0,0.0,23.259950478568612,0.0,0.0,10721.128478031113,10695.28408861048,851.2311602351282,30.290622383412316,0.0
2025-04-22,18:40,18:50,1.2881,711.4159782051281,33.071441666666665,678.3445365384614,12.607031730769222,690.9515682692306,10144.29053066976,698.6286333333334,1.0587,48.45466639957044,111.73288873531044,63.27822233574,0.0,0.0,585.8370445980229,0.0,0.0,10695.28408861048,10044.354039057122,62.414455789286684,122.26301728600004,0.0
2025-04-22,18:50,19:00,1.3466,720.8185897435898,11.023813888888885,709.7947758547009,7.774574839743536,717.5693506944444,9339.990242324659,717.9416666666666,0.0,0.0,0.0,0.0,0.0,0.0,717.9416666666666,0.0,0.0,10044.354039057122,9246.641076094158,0.0,0.0,0.0
2025-04-22,19:00,19:10,1.3523,729.7035102564103,0.0,729.7035102564103,-1.2833762820513925,728.4201339743588,8525.498947609052,727.4414333333334,0.0,0.0,0.0,0.0,0.0,0.0,727.4414333333334,0.0,0.0,9246.641076094158,8438.372816834899,0.0,0.0,0.0
2025-04-22,19:10,19:20,1.3445,732.4131564102564,0.0,732.4131564102564,-0.6832705128205703,731.7298858974359,7707.648925197605,706.1313333333333,0.07601666666666666,0.0,0.0,0.0,0.0,0.0,706.0553166666666,0.0,0.0,8438.372816834899,7653.866909427492,0.0,0.0,0.0
2025-04-22,19:20,19:30,1.3483,733.3561538461538,0.0,733.3561538461538,2.191538461538471,735.5476923076923,6886.862014800271,691.4449999999999,0.0,0.0,0.0,0.0,0.0,0.0,691.4449999999999,0.0,0.0,7653.866909427492,6885.59468720527,0.0,0.0,0.0
2025-04-22,19:30,19:40,1.349,741.1203192307692,0.0,741.1203192307692,-3.9954493589743834,737.1248698717948,6062.767492819305,733.3118666666666,0.0,0.0,0.0,0.0,0.0,0.0,733.3118666666666,0.0,0.0,6885.59468720527,6070.803724242307,0.0,0.0,0.0
2025-04-22,19:40,19:50,1.3473,745.3308,0.0,745.3308,1.2388044871794364,746.5696044871794,5227.779953091592,736.1624833333333,0.00545,0.0,0.0,0.0,0.0,0.0,736.1570333333333,0.0,0.0,6070.803724242307,5252.851464983048,0.0,0.0,0.0
2025-04-22,19:50,20:00,1.3482,731.9024358974359,0.0,731.9024358974359,-0.5421794871795669,731.3602564102564,4408.889070869199,699.9666666666667,0.0,0.0,0.0,0.0,0.0,0.0,699.9666666666667,0.0,0.0,5252.851464983048,4475.110724242307,0.0,0.0,0.0
2025-04-22,20:00,20:10,1.3513,700.6661743589743,0.0,700.6661743589743,8.9752814102564,709.6414557692308,3616.496514331053,715.3911666666665,0.0,0.0,0.0,0.0,0.0,0.0,715.3911666666665,0.0,0.0,4475.110724242307,3680.2316501682326,0.0,0.0,0.0
2025-04-22,20:10,20:20,1.34,699.8771474358974,0.0,699.8771474358974,-2.122388461538492,697.754758974359,2834.9605799335814,710.9139499999999,0.00039999999999999996,0.0,0.0,0.0,0.0,0.0,710.9135499999999,0.0,0.0,3680.2316501682326,2890.3277057237883,0.0,0.0,0.0
2025-04-22,20:20,20:30,1.3489,727.8603846153846,0.0,727.8603846153846,-0.7531410256410425,727.1072435897436,2021.9701266520815,684.2983333333333,0.0,0.0,0.0,0.0,0.0,0.0,684.2983333333333,0.0,0.0,2890.3277057237883,2129.996224242307,0.0,0.0,0.0
2025-04-22,20:30,20:40,1.3952,735.5171897435896,0.0,735.5171897435896,-0.8393435897436348,734.677846153846,1200.0,709.5522833333332,0.0,0.0,0.0,0.0,0.0,0.0,709.5522833333332,0.0,0.0,2129.996224242307,1341.6047983163812,0.0,0.0,0.0
2025-04-22,20:40,20:50,1.2226,731.9771384615384,0.0,731.9771384615384,-3.8597461538461175,728.1173923076923,1200.0,724.2084499999999,0.0,728.1173923076923,733.8472149836407,5.729822675948412,0.0,9.63876498364084,0.0,0.0,0.0,1341.6047983163812,1350.279686801658,890.1963238353845,10.507921805421793,0.0
2025-04-22,20:50,21:00,0.9332,737.7010256410256,0.0,737.7010256410256,1.1450000000000955,738.8460256410257,1200.0,714.6116666666667,0.0,738.8460256410257,742.4986508748232,3.652625233797494,0.0,27.88698420815649,0.0,0.0,0.0,1350.279686801658,1375.377972588999,689.4911111282051,5.112944802269731,0.0
2025-04-22,21:00,21:10,0.9068,754.6229615384615,0.0,754.6229615384615,0.6494698717949063,755.2724314102563,1200.0,730.8337499999999,0.0,755.2724314102563,759.7019023362997,4.4294709260433365,0.0,28.868152336299772,0.0,0.0,0.0,1375.377972588999,1401.3593096916688,684.8810408028205,6.024966353604147,0.0
2025-04-22,21:10,21:20,0.9371,730.7580256410256,0.0,730.7580256410256,1.6802249999999503,732.4382506410255,1200.0,743.5953999999999,0.0,732.4382506410255,735.0927196129394,2.6544689719138432,0.0,0.0,8.502680387060536,0.0,0.0,1401.3593096916688,1391.9118870393793,686.3678846757051,3.731254310370694,0.0
2025-04-22,21:20,21:30,0.9371,704.3649999999999,0.0,704.3649999999999,-1.3926923076923572,702.9723076923076,1200.0,756.4766666666666,0.0,702.9723076923076,708.0692794514837,5.0969717591760855,0.0,0.0,48.407387215182894,0.0,0.0,1391.9118870393793,1338.1259012447317,658.7553495384615,7.164558353285865,0.0
2025-04-22,21:30,21:40,0.9871,750.9167141025641,0.0,750.9167141025641,0.6658121794872329,751.5825262820514,1200.0,785.4161,0.0,751.5825262820514,753.2222331169822,1.6397068349308483,0.0,0.0,32.19386688301779,0.0,0.0,1338.1259012447317,1302.3549380413785,741.8871116930129,2.4278319251403606,0.0
