日期,计划量_kWh,初始计划量_kWh,最终常规量_kWh,上调量_kWh,下调量_kWh,紧急电量_kWh,计划费_元,调整费_元,紧急费_元,合计费用_元,弃电量_kWh,期初储电量_kWh,期末储电量_kWh,调整提交次数
2025-06-07,38431.71164327065,38431.71164327065,35749.365918734155,2507.7965962572234,5190.1423207937205,234.1574460147619,18050.100460471956,2238.810537898208,1498.1393396024466,21787.05033797261,1193.2611088678016,5255.821612955644,5505.919989354183,3
2025-06-08,72875.89070187407,72875.89070187407,68330.5789081282,1376.5260111136222,5921.837804859493,15.176577239935227,49203.78840146969,-190.73578025012466,104.18720275215534,49117.23982397172,1210.9823900231938,5505.919989354183,4096.8701698274035,3
2025-06-09,83333.52477284135,83333.52477284135,77035.03342847753,30.63095469760549,6329.122299061424,36.8923176876973,58045.509526991555,-2306.221495285116,259.5951769889552,55998.8832086954,1989.4016726445923,4096.8701698274035,4169.797685270205,3
2025-06-10,77159.81319753546,77159.81319753546,78265.39688696143,2057.863585009756,952.2798955837741,11.61803825700224,52758.10534867942,2121.191521829245,79.55550023402935,54958.852370742694,2628.0776958501588,4169.797685270205,4014.339888955646,3
2025-06-11,82405.97486589238,82405.97486589238,82138.1522229831,857.5641178142205,1125.386760723472,122.80926358654537,57652.72296451956,563.2923882666491,639.3082710256695,58855.323623811884,2410.122459574766,4014.339888955646,3535.801688318451,3
2025-06-12,80504.13096613745,80504.13096613745,78115.21257695428,6.26939568076466,2395.1877848639456,0.0,55808.24313774229,-985.6670835779585,0.0,54822.57605416433,1996.2537154252545,3535.801688318451,3049.7126434843544,3
2025-06-13,40527.15573971985,40527.15573971985,39903.60202881965,35.15068692335291,658.7043978235452,0.0,20039.84451815154,-158.97082602900093,0.0,19880.87369212254,4875.051399998202,3049.7126434843544,6704.811169569852,3
2025-06-14,37063.950120182024,37063.950120182024,35803.02405261657,81.29187843785053,1342.2179460033005,0.0,19673.349940124885,-323.63615393403285,0.0,19349.713786190852,6247.285588257146,6704.811169569852,6670.297333972557,3
2025-06-15,72413.17304548193,72413.17304548193,74453.07154808621,2733.4629809867197,693.5644783824428,0.49532414961197446,50838.350518969746,2612.3256302828518,3.348143589302142,53454.0242928419,3282.454514693432,6670.297333972557,3494.5357604769783,3
2025-06-16,79686.61853762071,79686.61853762071,79270.79609143926,44.8038845070588,460.6263306885095,159.51519935966863,55762.919950604664,-209.71453450161292,803.6255548875754,56356.83097099063,2655.0993434387174,3494.5357604769783,3462.8437775304455,3
2025-06-17,82201.46044247597,82201.46044247597,81963.67315343372,953.9261565995557,1191.7134456418241,13.326415209903416,57448.63628332138,330.5499038196875,96.67647914024434,57875.86266628131,2880.134610247475,3462.8437775304455,3707.8491177695605,3
2025-06-18,82333.69806621522,82333.69806621522,78519.33780403975,0.0,3814.360262175474,16.21581698123589,57386.82647124656,-1768.7443489419757,109.48937653047231,55727.57149883506,4229.944016715316,3707.8491177695605,3249.836321021076,3
2025-06-19,79443.82959139023,79443.82959139023,78202.33621205196,4529.463032719053,5770.956412057309,118.74740522683078,53243.809695449876,3561.150092930595,724.8469874471969,57529.80677582767,4510.991512173996,3249.836321021076,4637.388125458499,3
2025-06-20,39292.709779191166,39292.709779191166,37892.655321496655,0.0,1400.0544576945097,0.0,20316.562016439388,-565.4899954595279,0.0,19751.07202097986,10143.764115113438,4637.388125458499,7087.535449569704,3
2025-06-21,37343.08674061587,37343.08674061587,36650.79278568564,0.0,692.293954930238,0.0,18936.63061206024,-256.45804007528886,0.0,18680.17257198495,13424.624200207825,7087.535449569704,7613.593984150188,3
2025-06-22,69577.85699459579,69577.85699459579,69075.0730876577,2618.528154128783,3121.3120610668648,1.925910251633013,48367.243422590094,2087.2739704573933,13.419742633378835,50467.93713568086,3276.824215502158,7613.593984150188,2618.897513168743,3
2025-06-23,76595.81968265353,76595.81968265353,73165.6876864589,0.0,3430.131996194623,1.1938059833892112,52306.01841078092,-1435.6099570227693,8.216369680676246,50878.624823438826,2343.220426921103,2618.897513168743,2366.3589579474447,3
2025-06-24,88734.57025833506,88734.57025833506,84867.25006508126,0.0,3867.320193253809,0.0,62898.56184516143,-1700.5120442920845,0.0,61198.04980086935,2922.2464053720623,2366.3589579474447,3648.5667428647807,3
2025-06-25,77834.78619093195,77834.78619093195,77627.29624406064,2328.659906372365,2536.149853243685,0.0,52631.13872349015,1720.5940442128046,0.0,54351.73276770295,3758.038588110824,3648.5667428647807,3220.9598562158153,3
2025-06-26,76224.97935436158,76224.97935436158,75540.61131266228,616.9927909210903,1301.3608326203748,36.693372035268,51099.394574855396,239.50352441862813,256.72883917721543,51595.62693845124,3818.485214587746,3220.9598562158153,3669.661388551854,3
2025-06-27,41057.49182411627,41057.49182411627,38148.35149763551,0.0,2909.1403264807623,0.0,20094.935329360665,-984.9121095033197,0.0,19110.023219857347,12126.448144698852,3669.661388551854,6968.417104226224,3
2025-06-28,36960.793634377995,36960.793634377995,35908.883271125465,0.0,1051.9103632525262,0.0,18609.66609739972,-429.4708583948443,0.0,18180.195239004875,10776.977815137176,6968.417104226224,7034.464531680181,3
2025-06-29,69364.13227832911,69364.13227832911,72504.73544403873,4440.909889884182,1300.306724174564,0.0,47778.60523343657,4970.212897060726,0.0,52748.8181304973,3256.451173528596,7034.464531680181,3554.952982744748,3
2025-06-30,78535.59011680196,78535.59011680196,75469.34862266047,55.96421243340899,3122.2057065749,63.45390159697308,53485.32170772157,-1225.4105720678945,450.6292102012094,52710.54034585488,3201.470022492364,3554.952982744748,2270.1012783050232,3
2025-07-01,70117.48660476034,70117.48660476034,83945.57728683393,15716.7363376007,1888.6456555271302,120.34586292247037,51415.33132251866,20193.61110312526,514.5788275500752,72123.52125319399,2041.6120874671174,2270.1012783050232,1687.888268765542,3
2025-07-02,67464.41340002965,67464.41340002965,78348.34807130735,11956.923887537567,1072.989216259854,1027.546535844836,50319.037671374,14050.448642104964,3425.25643571906,67794.74274919802,3046.0738296744294,1687.888268765542,1635.7573018849587,3
2025-07-03,78203.88772355097,78203.88772355097,87988.42738516573,12573.150314796363,2788.610653181604,1152.3732732609938,57790.212184085634,16686.311431560374,4032.763183115947,78509.28679876195,4847.602200032819,1635.7573018849587,2288.393511726958,3
2025-07-04,37886.61361494071,37886.61361494071,43104.61240727873,5217.998792338018,0.0,2376.4968063097904,20742.251760384162,6984.284125164039,5369.120506176136,33095.65639172433,10596.82630599102,2288.393511726958,5297.377440285923,3
2025-07-05,36560.61830989024,36560.61830989024,41961.82716361145,5401.208853721219,0.0,1769.5913607248385,19761.11468873142,7059.9159649463345,3830.028762738525,30651.059416416283,11110.574531442724,5297.377440285923,5773.168268631706,3
2025-07-06,67989.0294982441,67989.0294982441,83216.30194161412,16309.3086173487,1082.0361739786715,148.30022300523598,52088.0405937906,20607.679422436617,1205.7088749883926,73901.42889121562,3714.409098962223,5773.168268631706,1861.615084303026,3
2025-07-07,72258.39945055936,72258.39945055936,80887.11472930448,9425.379377070269,796.6640983251563,259.35134355395985,53288.836080902605,12330.023038719382,1061.8891297419093,66680.7482493639,4696.59756581286,1861.615084303026,1404.2095290696586,3
2025-07-08,88384.10123735978,88384.10123735978,82536.02713874653,596.1645854742826,6444.238684087539,56.034519286392765,65363.116042682974,-1157.6707292493884,478.1365430936456,64683.58185652723,2403.4751074802116,1404.2095290696586,1975.4737167471444,3
2025-07-09,87913.11396423524,87913.11396423524,80554.83063433695,426.10898057295185,7784.392310471235,26.243248647377072,64525.1196135638,-1823.234391669756,228.52620922135955,62930.411431115404,2602.2442948953676,1975.4737167471444,2120.2423440866623,3
2025-07-10,80809.56535210258,80809.56535210258,77927.78356714545,1.4548360586420586,2883.2366210157725,64.03748308321167,60636.20667708263,-1018.8417583405478,552.535558382923,60169.900477125004,1291.323685902925,2120.2423440866623,1959.183360697445,3
2025-07-11,50048.13426580834,50048.13426580834,48216.14581104035,0.0,1831.9884547679944,0.0,28933.10530046525,-671.325254132646,0.0,28261.780046332602,7762.504324840781,1959.183360697445,6739.321873224449,3
2025-07-12,44156.881854195424,44156.881854195424,44789.66506601598,881.6387522145109,248.8555403939513,0.0,25377.264798945125,789.9281626886767,0.0,26167.192961633802,10482.31196882554,6739.321873224449,6445.153029810415,3
2025-07-13,82001.32227033364,82001.32227033364,70050.69802435448,315.7366381715758,12266.360884150732,20.15514696617265,61310.770397371,-3641.4929801200724,173.59162140875267,57842.869038659686,2271.4929208668354,6445.153029810415,1687.6690331531704,3
2025-07-14,82988.97989660024,82988.97989660024,77842.95716529324,419.9363343665545,5565.959065673549,5.144861090527684,59974.723859707956,-734.3020757541185,43.303764342863644,59283.7255482967,2108.0276280715857,1687.6690331531704,1923.7748724325934,3
2025-07-15,89287.4283387174,89287.4283387174,79330.99009768301,225.6454385090708,10182.083679543473,0.0,65681.4649921905,-3048.271662568838,0.0,62633.19332962165,2168.8274147440598,1923.7748724325934,2596.6234395615866,3
2025-07-16,84665.40829840601,84665.40829840601,78353.0843103361,0.0,6312.323988069913,91.697169375989,63804.23257274328,-2472.974208796722,768.7257164349394,62099.9840803815,2695.1884763385906,2596.6234395615866,2568.9463367296066,3
2025-07-17,83766.8836645342,83766.8836645342,80065.12160313965,112.96868231826454,3814.7307437128093,0.0,62021.1679236611,-1225.7481213031158,0.0,60795.41980235799,2754.0920196378806,2568.9463367296066,3100.444659223706,3
2025-07-18,51190.414044005855,51190.414044005855,46478.778572661715,0.0,4711.635471344131,0.0,29245.047024025695,-1638.400536307298,0.0,27606.646487718397,9324.958420881994,3100.444659223706,6093.620296717941,3
2025-07-19,49734.18157361336,49734.18157361336,45053.76518780663,0.0,4680.416385806725,0.0,28821.140477232017,-1667.6073216629532,0.0,27153.533155569065,14286.423520400938,6093.620296717941,6438.983575178621,3
2025-07-20,84323.81000800061,84323.81000800061,75515.7221755407,0.0,8808.087832459896,8.429051955570912,62512.57933684375,-3237.4610315148348,71.72280308995289,59346.84110841886,4123.395545041776,6438.983575178621,2444.893311675732,3
2025-07-21,90118.00280077316,90118.00280077316,82330.27373719902,0.0,7787.729063574135,19.367105098213187,67609.98853616774,-3119.6330475665363,167.69007949287888,64658.04556809409,4446.686921932702,2444.893311675732,2494.588716637962,3
2025-07-22,86000.88171057188,86000.88171057188,82972.66245662655,1030.3177462300887,4058.5370001754045,27.48325452547192,63907.67917952035,-1101.3673966234223,234.11389698237616,63040.42567987931,5668.3329844453265,2494.588716637962,2241.4281559386764,3
2025-07-23,96754.53280817338,96754.53280817338,81821.97365062099,0.0,14932.559157552387,60.263131659332885,71836.0440943004,-5784.759629833059,509.9238690221514,66561.2083334895,3537.0227265591884,2241.4281559386764,2310.3818452812475,3
2025-07-24,95982.43096870392,95982.43096870392,82479.80673905255,0.0,13502.624229651363,0.0,71900.47297789401,-5310.010670906664,0.0,66590.46230698735,3708.1014317774634,2310.3818452812475,3636.3702334591503,3
2025-07-25,45294.70938535743,45294.70938535743,42797.00829706954,0.0,2497.7010882879013,0.0,26269.736875911854,-1078.1022141043215,0.0,25191.634661807533,13276.00357859015,3636.3702334591503,3773.927984830036,3
2025-07-26,49601.55506227137,49601.55506227137,47082.377783802294,0.0,2519.177278469082,0.0,28173.804241947477,-1008.853155901852,0.0,27164.951086045625,12370.534031238654,3773.927984830036,6666.4326341601845,3
2025-07-27,81933.92355988234,81933.92355988234,75744.20226615306,91.07270825423711,6280.79400198351,14.811001626096868,61157.1180150059,-2199.1745343789757,124.25689814213968,59082.20037876907,2598.8192153777186,6666.4326341601845,2546.3093987909933,3
2025-07-28,89056.09717221944,89056.09717221944,84675.70403492381,0.0,4380.393137295625,0.0,66239.46431567614,-2026.9664647640643,0.0,64212.49785091208,2879.60137149828,2546.3093987909933,2339.2618844866133,3
2025-07-29,86613.7744099158,86613.7744099158,84393.51532840761,0.0,2220.2590815081912,82.22791332410759,64158.58749637086,-1241.8676328419633,714.7694073143792,63631.48927084328,4457.782779086828,2339.2618844866133,2405.1525616950803,3
2025-07-30,79033.79196603928,79033.79196603928,81891.03642278773,3946.908522068066,1089.664065319636,0.0,59567.74663154913,3556.8031958512256,0.0,63124.54982740036,3705.7787103622964,2405.1525616950803,2600.7418624056845,3
2025-07-31,83096.60388802378,83096.60388802378,81497.58267202476,0.0,1599.0212159990092,39.59535166574415,60746.587491327475,-740.1356745431337,328.8161702383068,60335.26798702265,2441.429446971978,2600.7418624056845,2770.321419326616,3
2025-08-01,43251.85107692659,43251.85107692659,41130.36626915213,0.0,2121.4848077744637,0.0,24947.420646732106,-794.625915791247,0.0,24152.79473094086,16742.149924737118,2770.321419326616,3302.4328665311577,3
2025-08-02,48633.45888947512,48633.45888947512,45642.52632542838,0.0,2990.9325640467496,0.0,26848.37946739406,-1082.0459410529015,0.0,25766.33352634116,18321.53622672135,3302.4328665311577,6414.030191940769,3
2025-08-03,65176.27410351023,65176.27410351023,62429.998083347535,0.0,2746.276020162698,203.48254442279006,49017.68493954731,-817.5880834919029,1097.4266128634906,49297.5234689189,1456.8274778612595,6414.030191940769,1573.7207406522725,3
2025-08-04,74867.947054366,74867.947054366,71753.77825990086,447.46454109731167,3561.6333355624574,9.619703147298765,55545.28059755282,-509.05045479389054,77.61657484398009,55113.84671760291,2266.057145720949,1573.7207406522725,2116.6101849364227,3
2025-08-05,72259.80299036365,72259.80299036365,70636.35957669161,569.9537340928803,2193.3971477649015,28.7137825315682,53487.27797327811,-558.6481777340978,237.66623349466937,53166.29602903868,2329.8908603285377,2116.6101849364227,1768.8827101399506,3
2025-08-06,80271.72447917235,80271.72447917235,74340.1250798881,0.0,5931.59939928426,5.840273736010431,60734.92212305353,-2632.178747353199,49.08458061429967,58151.82795631463,2792.346829031626,1768.8827101399506,1588.716723212882,3
2025-08-07,82661.81610538735,82661.81610538735,72918.39679675123,817.1635658471736,10560.582874483298,16.811921097175627,58046.80885306526,-1451.7079197151131,146.4486446774969,56741.54957802765,4892.74168517538,1588.716723212882,2516.573616574491,3
2025-08-08,45265.68289032035,45265.68289032035,44614.926432124485,0.0,650.7564581958627,0.0,24633.00607105148,-276.00967155549597,0.0,24356.996399495983,22111.081684840152,2516.573616574491,6280.285123112972,3
2025-08-09,41889.54539670636,41889.54539670636,41167.04373347003,0.0,722.5016632363249,0.0,23503.579553015603,-322.8571171508456,0.0,23180.722435864758,18820.522285049596,6280.285123112972,6207.934934669913,3
2025-08-10,69791.37372382563,69791.37372382563,64569.48575061661,1.5556037157059563,5223.443576924728,21.69460353732893,53191.33749464125,-1699.549422820837,181.23326979248918,51673.021341612905,494.05342495210857,6207.934934669913,2037.5730299238562,3
2025-08-11,72912.50864806076,72912.50864806076,71933.99991732772,1146.9954120520638,2125.5041427850856,161.69065525563872,51856.12392978046,940.8026167708643,1354.1802588914748,54151.106805442796,4310.990221186877,2037.5730299238562,1575.2848470726033,3
2025-08-12,78501.0296387482,78501.0296387482,74126.85308940323,973.1726332012784,5347.349182546236,57.62186552664684,56454.81485265052,169.13541045803356,465.38026528587886,57089.33052839443,2587.8693919185243,1575.2848470726033,1887.1873721953762,3
2025-08-13,70801.62517299943,70801.62517299943,71893.6500432937,2317.9507920011392,1225.9259217068654,95.1979864257163,51282.36534901282,2264.1564035148904,790.0352452450709,54336.55699777278,2084.2695578014377,1887.1873721953762,2169.5422279591144,3
2025-08-14,73024.68524672286,73024.68524672286,72289.77986210951,1960.4974576928996,2695.4028423062387,92.20896502462222,53491.60623582681,483.39583787216645,786.5383913985941,54761.54046509757,2292.329362414558,2169.5422279591144,2433.01543651876,3
2025-08-15,42588.03347254748,42588.03347254748,41024.34040671897,0.0,1563.6930658285096,0.0,23900.906003623517,-599.5286204575459,0.0,23301.37738316597,19759.49333623521,2433.01543651876,3688.446766381702,3
2025-08-16,44734.81774665751,44734.81774665751,41835.76429983188,105.2947573865504,3004.3482042121777,0.0,25183.44134125291,-855.7433190203456,0.0,24327.698022232566,19940.83590123959,3688.446766381702,5284.258053321162,3
2025-08-17,72225.26581343185,72225.26581343185,66800.43808563368,410.4895531721054,5835.31728097027,116.87478679137132,51961.53696429105,-680.7892815339621,973.3411463955788,52254.088829152664,3927.366084087429,5284.258053321162,1806.925926712299,3
2025-08-18,73224.45807869638,73224.45807869638,71452.40077319107,497.8488701585082,2269.9061756638202,182.98655446203543,53634.42373614121,-361.1138784541962,1547.921218615101,54821.23107630211,3159.6857932367484,1806.925926712299,2080.6327089413644,3
2025-08-19,71552.8857547119,71552.8857547119,69208.36246822399,55.11509472113306,2399.6383812090326,97.24215696733665,52627.346741604124,-543.2306293859203,819.7737762981051,52903.88988851631,1961.4726099873653,2080.6327089413644,1631.3565066787144,3
2025-08-20,80998.30058971119,80998.30058971119,75244.43473309843,1291.2108407116257,7045.0766973243735,170.80865505763336,58102.463788588015,313.4162159310589,1425.1167271557797,59840.99673167485,766.8742776118827,1631.3565066787144,1602.9034713307128,3
2025-08-21,77564.41122572462,77564.41122572462,71680.44576223922,118.09426767662018,6002.059731162003,10.046503864478154,55435.18723170299,-1433.156196699759,83.53762203092516,54085.56865703416,1457.6006142736742,1602.9034713307128,2372.098237711694,3
2025-08-22,43080.76576538995,43080.76576538995,42404.56666085149,265.12449055529646,941.3235950937618,28.224818023704255,24010.094437002248,41.628051772683264,130.91306067801924,24182.635549452953,16174.161575133861,2372.098237711694,4427.387176870343,3
2025-08-23,42154.729937491,42154.729937491,43104.261043500286,955.2750363757783,5.743930366491668,0.0,22727.65068765566,1151.6010018503994,0.0,23879.251689506058,15589.985070594863,4427.387176870343,6321.177757022149,3
2025-08-24,66510.00363664154,66510.00363664154,65047.9356935172,474.8421091234913,1936.9100522478434,0.0,51038.34566210395,217.8288919944947,0.0,51256.17455409845,2289.293808241619,6321.177757022149,2075.0623501079294,3
2025-08-25,93494.21065535722,93494.21065535722,76595.36977810237,6.288729476654908,16905.129606731505,49.11458787355923,67512.86710540512,-5824.456711316969,409.72670932009987,62098.137103408255,2239.7446255924074,2075.0623501079294,1844.5873778830837,3
2025-08-26,71836.93236998987,71836.93236998987,70515.61274175445,89.74515652539242,1411.0647847607984,11.925692474955781,53314.958842052685,-438.0163936055046,100.5693646413021,52977.51181308849,843.8781488191939,1844.5873778830837,2265.084675895663,3
2025-08-27,72492.00054034215,72492.00054034215,74994.49479952539,3746.4461117147935,1243.951852531557,36.7549975430843,53073.54536856462,3428.037926953075,301.348184867193,56802.93148038489,3922.993567797047,2265.084675895663,1719.2168871397178,3
2025-08-28,72780.29059805325,72780.29059805325,77905.45151520285,5256.009927904733,130.84901075511948,126.5176107223898,52409.29831962097,5877.410362726889,901.7417678774327,59188.4504502253,2197.891324520958,1719.2168871397178,2678.237426841156,3
2025-08-29,47038.691342072074,47038.691342072074,45782.41459697484,0.0,1256.2767450972324,0.0,25912.312567034645,-492.17084030559494,0.0,25420.14172672905,16404.441574290635,2678.237426841156,6310.243576637578,3
2025-08-30,42413.57377193943,42413.57377193943,41511.550339419744,15.375578115460996,917.3990106351442,0.0,24028.487480784497,-248.36342549482052,0.0,23780.124055289678,19707.908441837746,6310.243576637578,6288.001849090113,3
2025-08-31,66141.27256658109,66141.27256658109,66291.29703057712,333.17125608000634,183.14679208395046,60.08926988930436,49665.81644547769,211.906499948653,442.0452691344732,50319.76821456082,588.4029566709743,6288.001849090113,2092.01338223534,3
2025-09-01,80671.916580547,80671.916580547,66198.12087538146,0.0,14473.79570516554,0.0,51294.360239446854,-4385.266670701162,0.0,46909.093568745695,6832.452154739087,2092.01338223534,4405.111264469111,3
2025-09-02,68092.40012295367,68092.40012295367,62981.00211422765,0.0,5111.398008726006,143.39158647289202,44345.353294124376,-1736.506483066003,717.9480224724728,43326.79483353085,5640.315441475708,4405.111264469111,4247.164394091962,3
2025-09-03,72181.18655088553,72181.18655088553,64903.07734167454,0.0,7278.109209210992,0.0,48332.89098798612,-2391.394189724197,0.0,45941.49679826192,6229.18128394204,4247.164394091962,4167.572051248991,3
2025-09-04,71408.80054839847,71408.80054839847,65119.016295701644,0.0,6289.784252696829,0.0,48026.596859827,-2521.7396534357185,0.0,45504.85720639128,6931.274539758382,4167.572051248991,4828.977155047001,3
2025-09-05,42712.667046715826,42712.667046715826,37847.89134518659,0.0,4864.775701529242,0.0,20785.966093943152,-1861.8317465746195,0.0,18924.134347368534,25347.297093003035,4828.977155047001,7454.934264320416,3
2025-09-06,40596.79409611125,40596.79409611125,36528.42492148734,0.0,4068.369174623901,0.0,19987.9347963246,-1595.8305228062147,0.0,18392.104273518384,25081.99832806927,7454.934264320416,7994.417324296833,3
2025-09-07,62762.83294926809,62762.83294926809,59443.89378597432,0.0,3318.9391632937723,54.74190945793907,42826.23849171425,-1546.4344220910953,272.2041447796021,41552.008214402755,5067.430175050138,7994.417324296833,4201.041790502008,3
2025-09-08,67518.08445582265,67518.08445582265,64442.343303240545,1246.5827724955861,4322.323925077703,0.0,43814.14585106917,394.02366137081833,0.0,44208.169512439985,2402.835765915742,4201.041790502008,3324.674318790851,3
2025-09-09,58850.581533765086,58850.581533765086,59914.3552123798,1174.1458505058017,110.37217189108662,9.099616666666748,39164.90246818219,1281.3234908363238,62.02298720000055,40508.24894621851,3167.174014723589,3324.674318790851,3227.765088856049,3
2025-09-10,69593.07923467529,69593.07923467529,66980.41470951028,1310.24855833899,3922.913083504015,131.04104272578695,45039.4845835159,393.98405992219693,693.2552753574325,46126.72391879553,2465.31614871881,3227.765088856049,2577.8353898146497,3
2025-09-11,69704.64052256895,69704.64052256895,61362.351670463424,0.0,8342.288852105517,0.0,44698.64943640596,-2213.0622234746156,0.0,42485.58721293134,3467.8885260136512,2577.8353898146497,3116.4873621517822,3
2025-09-12,37747.454235742014,37747.454235742014,37514.98438461132,2.271924500282715,234.74177563097874,0.0,17221.269011627763,-94.82767037416757,0.0,17126.441341253594,18668.667165606043,3116.4873621517822,7246.098634195865,3
2025-09-13,33763.876555714545,33763.876555714545,33130.33319660529,0.0,633.5433591092601,0.0,15777.026511497927,-241.02228651996666,0.0,15536.00422497796,22085.898190249045,7246.098634195865,7066.108263253295,3
2025-09-14,70776.57181382086,70776.57181382086,62657.21200597966,0.0,8119.3598078412,0.0,46544.64045227229,-2556.161146826534,0.0,43988.479305445755,1981.869092401188,7066.108263253295,4196.153467073907,3
2025-09-15,62013.78498494967,62013.78498494967,63722.11317257484,1713.245613533084,4.917425907910001,1.1717666666667128,40370.32035464552,2097.718874605034,7.876615533333644,42475.91584478389,1989.9225081640664,4196.153467073907,6497.9834174704,3
2025-09-16,68698.32163468016,68698.32163468016,64026.34469094952,1492.9647322937535,6164.941676024395,8.238266666666732,44786.29153574154,274.15609495241904,55.52179820000045,45115.969428893965,3809.985102951554,6497.9834174704,3756.690654569406,3
2025-09-17,68921.58123637446,68921.58123637446,66331.38454794922,1122.3855581513767,3712.582246576634,7.62916666666672,44649.17517536388,36.1021338719122,38.19542291666694,44723.47273215246,872.5490022600475,3756.690654569406,5138.043920013941,3
2025-09-18,59039.77697522563,59039.77697522563,65320.875463964185,6281.098488738565,0.0,96.3224731044196,38631.33996557731,5277.936416053365,468.50129531780044,44377.77767694848,3528.0212535325027,5138.043920013941,4295.424557415814,3
2025-09-19,34660.7412737701,34660.7412737701,35196.73726655386,758.7301610184268,222.7341682346758,0.0,15620.903204926624,752.5549720986693,0.0,16373.458177025293,13464.877241949434,4295.424557415814,6725.80331070902,3
2025-09-20,32667.5851997652,32667.5851997652,33046.31272910725,841.5743760477335,462.8468467056815,0.0,14661.632343650477,876.8672532767027,0.0,15538.49959692718,14008.484412783686,6725.80331070902,6670.380518521695,3
2025-09-21,66222.01941223467,66222.01941223467,64785.95865215709,1381.9948637010452,2818.055623778627,0.0,43186.76936496225,720.4827791408195,0.0,43907.25214410307,4229.900907268433,6670.380518521695,5297.839473454315,3
2025-09-22,71905.39057315813,71905.39057315813,65434.02728739977,1676.9803619217398,8148.343647680114,19.555900000000065,47073.8805311373,-132.16140621446425,128.01369518333377,47069.73282010617,461.52575551458574,5297.839473454315,5737.541166589496,3
2025-09-23,70802.35697599503,70802.35697599503,67334.66470539145,364.46770129643926,3832.159971900028,131.980567766785,45878.848359293086,-414.14833774727003,675.1315895302205,46139.831611076035,706.0609588310376,5737.541166589496,6218.329784706262,3
2025-09-24,60181.802608934144,60181.802608934144,65695.49181565596,5513.6892067218,0.0,0.0,39602.33442525548,5648.397640588308,0.0,45250.73206584379,749.143624360116,6218.329784706262,6114.561401046259,3
2025-09-25,65907.27637809434,65907.27637809434,68776.75391066927,4952.3018439683365,2082.824311393397,31.88636666666673,42791.10848210915,4216.3265990458885,217.35929008333375,47224.79437123837,4629.516529609708,6114.561401046259,6114.697699317615,3
2025-09-26,33202.17728127242,33202.17728127242,32217.991638620464,31.363096308051183,1015.5487389600048,0.0,14785.620114371943,-282.60139515749984,0.0,14503.018719214442,11451.59656821453,6114.697699317615,6118.836605186801,3
2025-09-27,32455.541407579025,32455.541407579025,34273.821365177035,1818.2799575980112,0.0,74.33655558287043,14588.375259660508,1988.2553142396978,308.2296439511531,16884.860217851357,13479.545599152665,6118.836605186801,5779.8027133514015,3
2025-09-28,67031.51279355885,67031.51279355885,70854.17336142849,4688.004501436681,865.3439335670439,0.0,43703.170046694046,5010.36104617417,0.0,48713.531092868216,2941.712664936992,5779.8027133514015,6231.421744839769,3
2025-09-29,70254.89176612554,70254.89176612554,66621.68249907834,401.7536960694367,4034.962963116647,148.67417508830385,46090.66382241945,-481.3164453440418,940.038442100341,46549.385819175746,150.66375096643924,6231.421744839769,5984.61679557718,3
2025-09-30,69353.46736576364,69353.46736576364,71987.40929242109,3389.7810557315142,755.8391290740785,12.9448000000001,46027.08319537574,3585.8317572621304,84.65251960000066,49697.56747223787,2036.755203745322,5984.61679557718,6318.375100917686,3
2025-10-01,65285.6857231904,65285.6857231904,61352.22948153567,60.79159426832439,3994.24783592307,0.0,40424.93532925304,-721.4626930673246,0.0,39703.47263618572,6329.763282307982,6318.375100917686,7794.092595716538,3
2025-10-02,70599.48028212553,70599.48028212553,61183.27704736593,85.47705130802558,9501.68028606763,0.0,43932.92922031095,-2559.365862630505,0.0,41373.56335768045,5417.442429765734,7794.092595716538,8105.386713683958,3
2025-10-03,29627.761416988127,29627.761416988127,30146.48929179305,527.0721467431524,8.344271938230577,0.0,12254.326981688573,499.9291269037392,0.0,12754.256108592312,19170.03880062476,8105.386713683958,8031.714548321899,3
2025-10-04,32536.291298770935,32536.291298770935,32040.389273288845,0.0,495.90202548208873,0.0,14194.032039235022,-188.06606448167992,0.0,14005.965974753342,15782.78381732756,8031.714548321899,7762.290731896047,3
2025-10-05,70109.7391235521,70109.7391235521,60823.71428884354,505.4768008760667,9791.501635584631,0.0,43708.998757029825,-1727.570616605913,0.0,41981.428140423915,2204.451637428558,7762.290731896047,7888.311740538061,3
2025-10-06,59898.20367457008,59898.20367457008,62264.78628916709,2431.3180869951107,64.73547239810466,0.0,39329.29533416867,2048.916827079316,0.0,41378.21216124799,910.2714158476781,7888.311740538061,7704.323213314366,3
2025-10-07,64680.48412768173,64680.48412768173,64774.86325524869,1738.7273184356848,1644.3481908687193,0.0,40841.14739513417,1769.3048414211785,0.0,42610.45223655535,2820.9368606020153,7704.323213314366,7927.755334094998,3
2025-10-08,59570.25198121018,59570.25198121018,59825.38423860772,582.6031967524405,327.47093935489727,0.0,37322.621754259715,795.5015800620821,0.0,38118.1233343218,895.9760277474189,7927.755334094998,6490.264300123907,3
2025-10-09,71463.91730927736,71463.91730927736,60394.1688081325,309.1221698973244,11378.870671042203,102.68102154844098,43957.49807331781,-2669.7604557945906,532.3136377030089,41820.05125522623,786.0300661319488,6490.264300123907,6387.603939790563,3
