日期,时段起,时段止,电价_元每kWh,预测负载_kWh,预测光伏_kWh,净负荷预测_kWh,风险余量_kWh,风险净负荷_kWh,参考储电量_kWh,实际负载_kWh,实际光伏_kWh,计划购电_kWh,实际充电_kWh,实际放电_kWh,紧急购电_kWh,弃电_kWh,期初储电量_kWh,期末储电量_kWh,计划费_元,紧急费_元
2025-04-22,3:20,3:30,0.4356,588.366923,0.0,588.366923,11.109615,599.476538,9300.0,609.365,0.0,599.476538,0.0,9.888462,0.0,0.0,9405.075144,9394.087965,261.13198,0.0
2025-04-22,3:30,3:40,0.4353,572.491782,0.000271,572.491511,18.611099,591.10261,9300.0,627.744233,0.00035,591.10261,0.0,36.641273,0.0,0.0,9394.087965,9353.375439,257.306966,0.0
2025-04-22,3:40,3:50,0.436,580.690778,0.0,580.690778,17.831894,598.522672,9300.0,618.9163,0.0,598.522672,0.0,20.393628,0.0,0.0,9353.375439,9330.715852,260.955885,0.0
2025-04-22,3:50,4:00,0.4378,602.348718,0.0,602.348718,26.072897,628.421615,9300.0,599.748333,0.0,628.421615,28.673282,0.0,0.0,0.0,9330.715852,9356.521806,275.122983,0.0
2025-04-22,4:00,4:10,0.4401,599.172068,0.003793,599.168275,15.830772,614.999048,9300.0,605.6148,0.004817,614.999048,9.389064,0.0,0.0,0.0,9356.521806,9364.971964,270.661081,0.0
2025-04-22,4:10,4:20,0.4389,579.292062,0.0,579.292062,11.243372,590.535434,9300.0,615.7068,0.0,590.535434,0.0,25.171366,0.0,0.0,9364.971964,9337.00378,259.186002,0.0
2025-04-22,4:20,4:30,0.4364,574.912436,0.0,574.912436,19.632615,594.545051,9300.0,606.955,0.0,594.545051,0.0,12.409949,0.0,0.0,9337.00378,9323.214948,259.45946,0.0
2025-04-22,4:30,4:40,0.4393,607.178777,0.052837,607.12594,17.102174,624.228114,9300.0,582.594933,0.067,624.228114,41.70018,0.0,0.0,0.0,9323.214948,9360.74511,274.22341,0.0
2025-04-22,4:40,4:50,0.4422,608.794574,0.0,608.794574,24.999596,633.794171,9300.0,598.705617,0.0,633.794171,35.088554,0.0,0.0,0.0,9360.74511,9392.324808,280.263782,0.0
2025-04-22,4:50,5:00,0.4395,579.729872,0.0,579.729872,23.866462,603.596333,9300.0,638.04,0.0,603.596333,0.0,34.443667,0.0,0.0,9392.324808,9354.054068,265.280588,0.0
2025-04-22,5:00,5:10,0.4333,587.403122,0.73591,586.667211,22.945419,609.61263,9300.0,627.590167,0.933133,609.61263,0.0,17.044403,0.0,0.0,9354.054068,9335.115842,264.145153,0.0
2025-04-22,5:10,5:20,0.4439,611.184906,0.0,611.184906,22.996579,634.181486,9300.0,613.950083,0.0,634.181486,20.231402,0.0,0.0,0.0,9335.115842,9353.324105,281.513162,0.0
2025-04-22,5:20,5:30,0.4301,611.907179,0.0,611.907179,18.642282,630.549462,10050.0,607.025,0.0,1463.882795,833.333333,0.0,0.0,23.524462,9353.324105,10103.324105,629.61599,0.0
2025-04-22,5:30,5:40,0.3713,588.28389,21.676996,566.606894,18.903809,585.510703,10800.0,586.065833,26.496867,1418.844036,774.084328,0.0,0.0,85.190741,10103.324105,10800.0,526.816791,0.0
2025-04-22,5:40,5:50,0.5708,664.157201,57.832854,606.324347,15.792121,622.116468,10800.0,668.955883,65.587167,622.116468,0.0,0.0,0.0,18.747751,10800.0,10800.0,355.10408,0.0
2025-04-22,5:50,6:00,0.9099,799.583846,101.238377,698.345469,11.904491,710.24996,10010.833377,806.376667,106.2625,0.0,0.0,700.114167,0.0,0.0,10800.0,10022.09537,0.0,0.0
2025-04-22,6:00,6:10,0.9368,821.84329,148.348144,673.495146,4.463716,677.958862,9257.545753,815.7323,146.193817,0.0,0.0,669.538483,0.0,0.0,10022.09537,9278.163722,0.0,0.0
2025-04-22,6:10,6:20,0.8758,803.772869,196.788754,606.984115,7.495911,614.480027,8574.790168,787.281067,185.27085,0.0,0.0,602.010217,0.0,0.0,9278.163722,8609.263481,0.0,0.0
2025-04-22,6:20,6:30,0.8759,804.23,247.49544,556.73456,14.553415,571.287975,7940.025752,780.611667,232.8125,0.0,0.0,547.799167,0.0,0.0,8609.263481,8000.597741,0.0,0.0
2025-04-22,6:30,6:40,0.8601,807.082815,302.777321,504.305494,14.95251,519.258004,7363.072414,770.305367,297.427133,0.0,0.0,472.878233,0.0,0.0,8000.597741,7475.177481,0.0,0.0
2025-04-22,6:40,6:50,0.8442,806.249295,358.305592,447.943703,19.092341,467.036044,6844.143477,792.058167,350.395083,0.0,0.0,441.663083,0.0,0.0,7475.177481,6984.440722,0.0,0.0
2025-04-22,6:50,7:00,0.8334,798.042179,409.868159,388.17402,30.650212,418.824232,6378.783219,823.036667,384.8,0.0,0.0,438.236667,0.0,0.0,6984.440722,6497.511093,0.0,0.0
2025-04-22,7:00,7:10,0.8092,783.767378,457.766671,326.000707,25.391279,351.391986,5988.347678,798.032233,423.281917,0.0,0.0,374.750317,0.0,0.0,6497.511093,6081.121852,0.0,0.0
2025-04-22,7:10,7:20,0.7972,786.681735,512.394089,274.287646,16.510103,290.797749,5665.239068,778.36485,480.45155,0.0,0.0,297.9133,0.0,0.0,6081.121852,5750.107074,0.0,0.0
2025-04-22,7:20,7:30,0.7644,792.331026,570.1594,222.171626,24.15578,246.327406,5391.54195,774.826667,538.55,0.0,0.0,236.276667,0.0,0.0,5750.107074,5487.577444,0.0,0.0
2025-04-22,7:30,7:40,0.6899,783.896287,616.653718,167.242569,43.811282,211.053851,5157.037671,761.9866,571.205433,0.0,0.0,190.781167,0.0,0.0,5487.577444,5275.59837,0.0,0.0
2025-04-22,7:40,7:50,0.86,897.533185,659.664013,237.869171,48.173822,286.042994,4839.212123,889.675567,633.874883,0.0,0.0,255.800683,0.0,0.0,5275.59837,4991.375389,0.0,0.0
2025-04-22,7:50,8:00,1.1617,1071.42141,701.77971,369.6417,33.940316,403.582016,4390.787661,1084.501667,716.45,0.0,0.0,368.051667,0.0,0.0,4991.375389,4582.429093,0.0,0.0
2025-04-22,8:00,8:10,1.1683,1091.88574,739.230471,352.655269,30.420047,383.075316,3965.14842,1099.800883,757.057133,0.0,0.0,342.74375,0.0,0.0,4582.429093,4201.602704,0.0,0.0
2025-04-22,8:10,8:20,1.0956,1078.432014,785.525748,292.906266,31.581143,324.487409,3604.606855,1062.08545,827.318233,0.0,0.0,234.767217,0.0,0.0,4201.602704,3940.750241,0.0,0.0
2025-04-22,8:20,8:30,1.0849,1095.929487,836.048074,259.881413,28.156132,288.037545,3284.565138,1068.155,922.78125,0.0,0.0,145.37375,0.0,0.0,3940.750241,3779.223852,0.0,0.0
2025-04-22,8:30,8:40,1.061,1088.698612,873.648559,215.050053,56.44236,271.492413,2982.906902,1090.927883,962.3168,0.0,0.0,128.611083,0.0,0.0,3779.223852,3636.322648,0.0,0.0
2025-04-22,8:40,8:50,1.043,1079.65695,919.950093,159.706857,49.430566,209.137423,2750.531987,1111.712317,996.50145,0.0,0.0,115.210867,0.0,0.0,3636.322648,3508.310574,0.0,0.0
2025-04-22,8:50,9:00,1.036,1082.449744,975.344941,107.104803,33.224311,140.329114,2594.61075,1117.798333,1037.88125,0.0,0.0,79.917083,0.0,0.0,3508.310574,3419.513815,0.0,0.0
2025-04-22,9:00,9:10,1.0147,1083.938183,1016.965268,66.972915,34.617083,101.589998,2481.732975,1105.648117,1050.664767,0.0,0.0,54.98335,0.0,0.0,3419.513815,3358.421204,0.0,0.0
2025-04-22,9:10,9:20,0.9922,1085.151006,1053.341871,31.809135,43.840402,75.649537,2397.677933,1097.318067,1091.084317,0.0,0.0,6.23375,0.0,0.0,3358.421204,3351.494815,0.0,0.0
2025-04-22,9:20,9:30,0.97,1078.253205,1095.568311,-17.315106,57.623379,40.308273,2352.890963,1096.37,1163.925,0.0,67.555,0.0,0.0,0.0,3351.494815,3412.294315,0.0,0.0
2025-04-22,9:30,9:40,0.9422,1054.586006,1143.529498,-88.943491,62.101454,-26.842038,2377.048797,1088.106,1215.89525,0.0,127.78925,0.0,0.0,0.0,3412.294315,3527.30464,0.0,0.0
2025-04-22,9:40,9:50,0.9569,1051.170283,1176.236933,-125.066649,78.041239,-47.025411,2419.371666,1083.82115,1260.681983,0.0,176.860833,0.0,0.0,0.0,3527.30464,3686.47939,0.0,0.0
2025-04-22,9:50,10:00,0.9977,1071.386026,1200.384371,-128.998345,75.768875,-53.22947,2467.278189,1091.775,1290.875,0.0,199.1,0.0,0.0,0.0,3686.47939,3865.66939,0.0,0.0
2025-04-22,10:00,10:10,0.9919,1081.114835,1241.973782,-160.858948,76.442831,-84.416116,2543.252694,1102.815683,1276.585533,0.0,173.76985,0.0,0.0,0.0,3865.66939,4022.062255,0.0,0.0
2025-04-22,10:10,10:20,0.9588,1077.280422,1274.494776,-197.214354,84.868231,-112.346123,2644.364205,1080.652367,1252.38165,0.0,171.729283,0.0,0.0,0.0,4022.062255,4176.61861,0.0,0.0
2025-04-22,10:20,10:30,0.9549,1070.358077,1294.568612,-224.210535,62.252917,-161.957617,2790.126061,1056.906667,1262.46875,0.0,205.562083,0.0,0.0,0.0,4176.61861,4361.624485,0.0,0.0
2025-04-22,10:30,10:40,0.9839,1070.645119,1323.893042,-253.247923,65.563145,-187.684778,2959.042361,1099.196333,1326.18245,0.0,226.986117,0.0,0.0,0.0,4361.624485,4565.91199,0.0,0.0
2025-04-22,10:40,10:50,0.799,1067.369579,1339.650354,-272.280775,99.479156,-172.801619,3114.563818,1124.228283,1392.594867,0.0,268.366583,0.0,0.0,0.0,4565.91199,4807.441915,0.0,0.0
2025-04-22,10:50,11:00,0.5025,1063.084103,1345.281475,-282.197372,104.922245,-177.275127,3274.111432,1088.93,1429.875,0.0,340.945,0.0,0.0,0.0,4807.441915,5114.292415,0.0,0.0
2025-04-22,11:00,11:10,0.4662,1068.850471,1368.341709,-299.491238,53.072919,-246.418319,3610.225886,1035.95455,1443.487783,127.042185,534.575418,0.0,0.0,0.0,5114.292415,5595.410291,59.227067,0.0
2025-04-22,11:10,11:20,0.5007,1057.236626,1383.28179,-326.045165,66.95504,-259.090124,3843.406998,1031.979633,1441.148067,0.0,409.168433,0.0,0.0,0.0,5595.410291,5963.661881,0.0,0.0
2025-04-22,11:20,11:30,0.4827,1038.07,1387.209258,-349.139258,77.398116,-271.741142,4087.974025,1062.233333,1417.4,0.0,355.166667,0.0,0.0,0.0,5963.661881,6283.311881,0.0,0.0
2025-04-22,11:30,11:40,0.4785,1045.726462,1404.797432,-359.070971,72.744303,-286.326667,4345.668025,1051.397933,1367.289883,0.0,315.89195,0.0,0.0,0.0,6283.311881,6567.614636,0.0,0.0
2025-04-22,11:40,11:50,0.4662,1027.813091,1425.831283,-398.018192,78.649749,-319.368443,5095.668025,1026.8137,1338.8345,513.964891,825.985691,0.0,0.0,0.0,6567.614636,7311.001758,239.610432,0.0
2025-04-22,11:50,12:00,0.4432,986.826667,1436.468984,-449.642317,77.955936,-371.686382,5845.668025,1007.861667,1339.7,461.646952,793.485285,0.0,0.0,0.0,7311.001758,8025.138514,204.601929,0.0
2025-04-22,12:00,12:10,0.4411,982.931706,1433.029474,-450.097768,74.388008,-375.70976,6595.668025,986.956633,1331.828833,457.623574,802.495774,0.0,0.0,0.0,8025.138514,8747.38471,201.857758,0.0
2025-04-22,12:10,12:20,0.4551,998.692155,1429.874301,-431.182146,72.75852,-358.423626,7345.668025,985.466333,1309.822667,474.909707,799.266041,0.0,0.0,0.0,8747.38471,9466.724147,216.131408,0.0
2025-04-22,12:20,12:30,0.4463,999.300128,1431.672444,-432.372316,86.828032,-345.544284,8095.668025,998.635,1290.56875,487.78905,779.7228,0.0,0.0,0.0,9466.724147,10168.474666,217.700253,0.0
2025-04-22,12:30,12:40,0.4113,975.835877,1432.461879,-456.626002,97.930913,-358.695089,8845.668025,1003.4297,1296.724667,474.638245,701.694815,0.0,0.0,66.238396,10168.474666,10800.0,195.21871,0.0
2025-04-22,12:40,12:50,0.5682,1006.106086,1439.362584,-433.256498,84.157922,-349.098577,9159.856744,1035.095017,1320.021533,0.0,0.0,0.0,0.0,284.926517,10800.0,10800.0,0.0,0.0
2025-04-22,12:50,13:00,0.8279,1068.444615,1440.956493,-372.511877,70.931744,-301.580133,9431.278864,1062.355,1346.88125,0.0,0.0,0.0,0.0,284.52625,10800.0,10800.0,0.0,0.0
2025-04-22,13:00,13:10,0.8636,1060.123374,1414.719708,-354.596334,66.924242,-287.672091,9690.183747,1017.17645,1360.7319,0.0,0.0,0.0,0.0,343.55545,10800.0,10800.0,0.0,0.0
2025-04-22,13:10,13:20,0.8416,1036.151522,1380.668975,-344.517453,71.041102,-273.476351,9936.312463,1004.70415,1325.260383,0.0,0.0,0.0,0.0,320.556233,10800.0,10800.0,0.0,0.0
2025-04-22,13:20,13:30,0.8618,1035.285769,1349.404291,-314.118522,77.534944,-236.583578,10149.237683,1046.063333,1256.46875,0.0,0.0,0.0,0.0,210.405417,10800.0,10800.0,0.0,0.0
2025-04-22,13:30,13:40,0.8623,1038.434149,1315.364425,-276.930276,72.044018,-204.886257,10333.635315,1057.49045,1217.921967,0.0,0.0,0.0,0.0,160.431517,10800.0,10800.0,0.0,0.0
2025-04-22,13:40,13:50,0.9026,1025.154831,1288.57674,-263.421909,72.127978,-191.293931,10505.799853,1048.071467,1231.271517,0.0,0.0,0.0,0.0,183.20005,10800.0,10800.0,0.0,0.0
2025-04-22,13:50,14:00,0.9754,1020.198333,1261.813557,-241.615224,50.2125,-191.402724,10678.062304,1041.68,1237.66875,0.0,0.0,0.0,0.0,195.98875,10800.0,10800.0,0.0,0.0
2025-04-22,14:00,14:10,1.0002,1061.093308,1215.301825,-154.208517,72.724984,-81.483533,10751.397484,1043.6661,1150.980667,0.0,0.0,0.0,0.0,107.314567,10800.0,10800.0,0.0,0.0
2025-04-22,14:10,14:20,0.9978,1061.883583,1163.973329,-102.089745,74.231329,-27.858417,10776.470059,1027.176917,1050.917283,0.0,0.0,0.0,0.0,23.740367,10800.0,10800.0,0.0,0.0
2025-04-22,14:20,14:30,1.0271,1019.349359,1117.689639,-98.34028,72.195901,-26.144379,10800.0,1015.578333,1000.50625,0.0,0.0,15.072083,0.0,0.0,10800.0,10783.253241,0.0,0.0
2025-04-22,14:30,14:40,1.0906,1014.124162,1074.608253,-60.484092,62.914028,2.429936,10797.300071,1055.6921,995.23385,0.0,0.0,60.45825,0.0,0.0,10783.253241,10716.077407,0.0,0.0
2025-04-22,14:40,14:50,0.9376,1008.725035,1041.315304,-32.59027,55.905973,23.315703,10771.393734,1060.738017,996.85385,0.0,0.0,63.884167,0.0,0.0,10716.077407,10645.095,0.0,0.0
2025-04-22,14:50,15:00,0.6694,1000.279359,1011.178599,-10.89924,45.194545,34.295305,10771.393734,1028.658333,977.76875,34.295305,0.0,16.594279,0.0,0.0,10645.095,10626.656913,22.957277,0.0
2025-04-22,15:00,15:10,0.66,1029.585305,970.236709,59.348597,48.750043,108.098639,10800.0,1044.979417,932.559983,139.883379,27.463945,0.0,0.0,0.0,10626.656913,10651.374464,92.32303,0.0
2025-04-22,15:10,15:20,0.7217,1052.497059,935.454218,117.042841,64.52678,181.569621,10800.0,1071.690817,871.198267,181.569621,0.0,18.922929,0.0,0.0,10651.374464,10630.348987,131.038796,0.0
2025-04-22,15:20,15:30,0.7308,1047.189103,893.627242,153.56186,41.90096,195.46282,10800.0,1065.323333,816.66875,195.46282,0.0,53.191763,0.0,0.0,10630.348987,10571.247028,142.844229,0.0
2025-04-22,15:30,15:40,0.7534,1033.911392,813.835295,220.076098,35.955412,256.03151,10800.0,1025.525433,792.008117,256.03151,22.514193,0.0,0.0,0.0,10571.247028,10591.509802,192.89414,0.0
2025-04-22,15:40,15:50,0.7823,1023.980594,744.233149,279.747445,33.803772,313.551217,10800.0,1013.752033,782.916967,313.551217,82.71615,0.0,0.0,0.0,10591.509802,10665.954338,245.291117,0.0
2025-04-22,15:50,16:00,0.8055,1022.914231,699.960614,322.953617,20.306893,343.26051,10800.0,1021.481667,764.2125,343.26051,85.991343,0.0,0.0,0.0,10665.954338,10743.346547,276.496341,0.0
2025-04-22,16:00,16:10,0.8271,1028.978878,650.643195,378.335683,15.944303,394.279986,10800.0,987.962633,716.3589,394.279986,62.948281,0.0,0.0,59.727971,10743.346547,10800.0,326.108976,0.0
2025-04-22,16:10,16:20,0.8519,1024.65034,596.50307,428.14727,16.811913,444.959183,10800.0,980.2753,648.358717,444.959183,0.0,0.0,0.0,113.042599,10800.0,10800.0,379.060728,0.0
2025-04-22,16:20,16:30,0.8791,1008.869872,542.477301,466.392571,27.38573,493.778301,10800.0,1012.308333,580.10625,493.778301,0.0,0.0,0.0,61.576218,10800.0,10800.0,434.080504,0.0
2025-04-22,16:30,16:40,0.9024,1001.022395,490.522119,510.500276,41.054974,551.55525,10800.0,1026.26875,528.095283,551.55525,0.0,0.0,0.0,53.381783,10800.0,10800.0,497.723457,0.0
2025-04-22,16:40,16:50,0.9163,1019.111847,444.352785,574.759063,32.846233,607.605296,10800.0,1021.8388,480.796917,607.605296,0.0,0.0,0.0,66.563413,10800.0,10800.0,556.748733,0.0
2025-04-22,16:50,17:00,0.9264,1043.294744,399.219506,644.075238,10.983976,655.059214,10800.0,1010.841667,432.03125,655.059214,0.0,0.0,0.0,76.248797,10800.0,10800.0,606.846856,0.0
2025-04-22,17:00,17:10,0.9462,1033.112346,345.765383,687.346964,11.123545,698.470508,10800.0,1003.113633,385.60125,698.470508,0.0,0.0,0.0,80.958125,10800.0,10800.0,660.892795,0.0
2025-04-22,17:10,17:20,0.9742,1014.660608,291.699044,722.961564,6.867651,729.829215,10800.0,1012.610617,335.89215,729.829215,0.0,0.0,0.0,53.110749,10800.0,10800.0,710.999622,0.0
2025-04-22,17:20,17:30,0.9862,1028.866154,242.72408,786.142074,7.331457,793.47353,10800.0,1040.065,280.11875,793.47353,0.0,0.0,0.0,33.52728,10800.0,10800.0,782.523596,0.0
2025-04-22,17:30,17:40,0.976,1065.899217,197.180811,868.718405,1.613102,870.331508,10800.0,1048.296183,220.923567,870.331508,0.0,0.0,0.0,42.958891,10800.0,10800.0,849.443551,0.0
2025-04-22,17:40,17:50,1.0742,935.424806,149.741219,785.683587,12.026336,797.709923,10800.0,915.13965,161.5224,797.709923,0.0,0.0,0.0,44.092673,10800.0,10800.0,856.9,0.0
2025-04-22,17:50,18:00,1.2313,712.530897,101.191469,611.339428,15.424245,626.763673,10800.0,713.805,108.46875,626.763673,0.0,0.0,0.0,21.427423,10800.0,10800.0,771.734111,0.0
2025-04-22,18:00,18:10,1.2561,680.112892,58.049992,622.0629,9.510387,631.573287,10800.0,664.916517,67.522783,631.573287,0.0,0.0,0.0,34.179553,10800.0,10800.0,793.319205,0.0
2025-04-22,18:10,18:20,1.2447,715.736386,22.175203,693.561183,13.352705,706.913888,10800.0,713.646,29.14205,706.913888,0.0,0.0,0.0,22.409938,10800.0,10800.0,879.895716,0.0
2025-04-22,18:20,18:30,1.2545,718.266923,0.0,718.266923,13.329308,731.596231,10800.0,750.786667,0.0,731.596231,0.0,19.190436,0.0,0.0,10800.0,10778.677293,917.787471,0.0
2025-04-22,18:30,18:40,1.2522,711.1481,0.0,711.1481,15.740602,726.888702,10800.0,719.175067,0.0,726.888702,7.713636,0.0,0.0,0.0,10778.677293,10785.619566,910.210033,0.0
2025-04-22,18:40,18:50,1.2881,711.415978,0.760544,710.655435,14.596575,725.25201,10306.001865,698.628633,1.0587,280.653688,0.0,416.916245,0.0,0.0,10785.619566,10322.379293,361.510016,0.0
2025-04-22,18:50,19:00,1.3466,720.81859,0.0,720.81859,14.406795,735.225385,9489.084771,717.941667,0.0,0.0,0.0,717.941667,0.0,0.0,10322.379293,9524.66633,0.0,0.0
2025-04-22,19:00,19:10,1.3523,729.70351,0.0,729.70351,16.062321,745.765831,8660.45607,727.441433,0.0,0.0,0.0,727.441433,0.0,0.0,9524.66633,8716.398071,0.0,0.0
2025-04-22,19:10,19:20,1.3445,732.413156,0.054608,732.358549,25.577506,757.936055,7818.304897,706.131333,0.076017,0.0,0.0,706.055317,0.0,0.0,8716.398071,7931.892163,0.0,0.0
2025-04-22,19:20,19:30,1.3483,733.356154,0.0,733.356154,20.000282,753.356436,6981.242191,691.445,0.0,0.0,0.0,691.445,0.0,0.0,7931.892163,7163.619941,0.0,0.0
2025-04-22,19:30,19:40,1.349,741.120319,0.0,741.120319,21.058364,762.178683,6134.376987,733.311867,0.0,0.0,0.0,733.311867,0.0,0.0,7163.619941,6348.828978,0.0,0.0
2025-04-22,19:40,19:50,1.3473,745.3308,0.00392,745.32688,10.891541,756.218421,5294.134298,736.162483,0.00545,0.0,0.0,736.157033,0.0,0.0,6348.828978,5530.876719,0.0,0.0
2025-04-22,19:50,20:00,1.3482,731.902436,0.0,731.902436,13.955846,745.858282,4465.402873,699.966667,0.0,0.0,0.0,699.966667,0.0,0.0,5530.876719,4753.135978,0.0,0.0
2025-04-22,20:00,20:10,1.3513,700.666174,0.0,700.666174,21.210126,721.8763,3663.318095,715.391167,0.0,0.0,0.0,715.391167,0.0,0.0,4753.135978,3958.256904,0.0,0.0
2025-04-22,20:10,20:20,1.34,699.877147,0.000281,699.876867,19.633472,719.510339,2863.862163,710.91395,0.0004,0.0,0.0,710.91355,0.0,0.0,3958.256904,3168.35296,0.0,0.0
2025-04-22,20:20,20:30,1.3489,727.860385,0.0,727.860385,17.597821,745.458205,2035.575268,684.298333,0.0,0.0,0.0,684.298333,0.0,0.0,3168.35296,2408.021478,0.0,0.0
2025-04-22,20:30,20:40,1.3952,735.51719,0.0,735.51719,16.500552,752.017742,1200.0,709.552283,0.0,0.0,0.0,709.552283,0.0,0.0,2408.021478,1619.630052,0.0,0.0
2025-04-22,20:40,20:50,1.2226,731.977138,0.0,731.977138,24.258746,756.235885,1200.0,724.20845,0.0,756.235885,32.027435,0.0,0.0,0.0,1619.630052,1648.454744,924.573993,0.0
2025-04-22,20:50,21:00,0.9332,737.701026,0.0,737.701026,17.129744,754.830769,1200.0,714.611667,0.0,754.830769,40.219103,0.0,0.0,0.0,1648.454744,1684.651936,704.408074,0.0
2025-04-22,21:00,21:10,0.9068,754.622962,0.0,754.622962,21.728347,776.351309,1200.0,730.83375,0.0,776.351309,45.517559,0.0,0.0,0.0,1684.651936,1725.617739,703.995367,0.0
2025-04-22,21:10,21:20,0.9371,730.758026,0.0,730.758026,26.092772,756.850797,1200.0,743.5954,0.0,756.850797,13.255397,0.0,0.0,0.0,1725.617739,1737.547596,709.244882,0.0
2025-04-22,21:20,21:30,0.9371,704.365,0.0,704.365,13.798051,718.163051,1200.0,756.476667,0.0,718.163051,0.0,38.313615,0.0,0.0,1737.547596,1694.976913,672.990595,0.0
2025-04-22,21:30,21:40,0.9871,750.916714,0.0,750.916714,19.279215,770.195929,1200.0,785.4161,0.0,770.195929,0.0,15.220171,0.0,0.0,1694.976913,1678.065612,760.260402,0.0
2025-04-22,21:40,21:50,0.7764,691.684495,0.0,691.684495,28.668992,720.353486,1200.0,691.90595,0.0,720.353486,28.447536,0.0,0.0,0.0,1678.065612,1703.668395,559.282447,0.0
2025-04-22,21:50,22:00,0.4209,548.616667,0.0,548.616667,18.672795,567.289462,1200.0,539.551667,0.0,567.289462,27.737795,0.0,0.0,0.0,1703.668395,1728.63241,238.772134,0.0
2025-04-22,22:00,22:10,0.3859,531.324753,0.0,531.324753,13.693451,545.018203,1200.0,543.878317,0.0,545.018203,1.139887,0.0,0.0,0.0,1728.63241,1729.658308,210.322525,0.0
2025-04-22,22:10,22:20,0.4368,543.768179,0.0,543.768179,23.330256,567.098435,1200.0,569.799383,0.0,567.098435,0.0,2.700948,0.0,0.0,1729.658308,1726.657255,247.708597,0.0
2025-04-22,22:20,22:30,0.4198,528.012564,0.0,528.012564,18.514282,546.526846,1200.0,550.41,0.0,546.526846,0.0,3.883154,0.0,0.0,1726.657255,1722.342639,229.43197,0.0
2025-04-22,22:30,22:40,0.4186,532.713373,0.0,532.713373,12.981919,545.695292,1200.0,552.967033,0.0,545.695292,0.0,7.271742,0.0,0.0,1722.342639,1714.262926,228.428049,0.0
2025-04-22,22:40,22:50,0.4241,562.014688,0.0,562.014688,22.212611,584.227299,1200.0,549.890467,0.0,584.227299,34.336833,0.0,0.0,0.0,1714.262926,1745.166076,247.770798,0.0
2025-04-22,22:50,23:00,0.4237,581.957179,0.0,581.957179,28.177949,610.135128,1200.0,544.145,0.0,610.135128,65.990128,0.0,0.0,0.0,1745.166076,1804.557191,258.514254,0.0
2025-04-22,23:00,23:10,0.4248,556.659072,0.0,556.659072,21.029876,577.688948,1200.0,572.1699,0.0,577.688948,5.519048,0.0,0.0,0.0,1804.557191,1809.524335,245.402265,0.0
2025-04-22,23:10,23:20,0.424,542.474791,0.0,542.474791,28.297039,570.771831,1200.0,582.8599,0.0,570.771831,0.0,12.088069,0.0,0.0,1809.524335,1796.093146,242.007256,0.0
2025-04-22,23:20,23:30,0.422,555.077564,0.0,555.077564,21.131769,576.209333,1200.0,560.376667,0.0,576.209333,15.832667,0.0,0.0,0.0,1796.093146,1810.342546,243.160339,0.0
2025-04-22,23:30,23:40,0.424,556.535856,0.0,556.535856,13.762345,570.298202,1200.0,545.390883,0.0,570.298202,24.907318,0.0,0.0,0.0,1810.342546,1832.759133,241.806438,0.0
2025-04-22,23:40,23:50,0.4271,550.614747,0.0,550.614747,15.764068,566.378815,1200.0,571.01845,0.0,566.378815,0.0,4.639635,0.0,0.0,1832.759133,1827.603983,241.900392,0.0
2025-04-22,23:50,0:00+1,0.4276,552.797051,0.0,552.797051,13.063513,565.860564,1200.0,610.58,0.0,565.860564,0.0,44.719436,0.0,0.0,1827.603983,1777.915721,241.961977,0.0
2025-04-23,0:00,0:10,0.4248,569.854888,0.0,569.854888,18.594993,588.449881,2527.915721,606.040083,0.0,1421.783215,815.743131,0.0,0.0,0.0,1777.915721,2512.084539,603.97351,0.0
2025-04-23,0:10,0:20,0.4245,573.028649,0.0,573.028649,16.479422,589.508071,3277.915721,600.405317,0.0,1422.841404,822.436087,0.0,0.0,0.0,2512.084539,3252.277018,603.996176,0.0
2025-04-23,0:20,0:30,0.4269,562.696923,0.0,562.696923,20.066128,582.763051,4027.915721,602.941667,0.0,1416.096385,813.154718,0.0,0.0,0.0,3252.277018,3984.116264,604.531547,0.0
2025-04-23,0:30,0:40,0.4272,568.696415,0.0,568.696415,19.66217,588.358585,4777.915721,584.154583,0.0,1421.691919,833.333333,0.0,0.0,4.204002,3984.116264,4734.116264,607.346788,0.0
2025-04-23,0:40,0:50,0.4271,586.229321,0.0,586.229321,24.920131,611.149451,5527.915721,594.396383,0.0,1444.482784,833.333333,0.0,0.0,16.753068,4734.116264,5484.116264,616.938597,0.0
2025-04-23,0:50,1:00,0.4285,593.31641,0.0,593.31641,18.271897,611.588308,6277.915721,621.973333,0.0,1444.921641,822.948308,0.0,0.0,0.0,5484.116264,6224.769741,619.148923,0.0
2025-04-23,1:00,1:10,0.4311,575.330903,0.0,575.330903,15.720534,591.051436,6300.0,599.750367,0.0,615.589524,15.839157,0.0,0.0,0.0,6224.769741,6239.024983,265.380644,0.0
2025-04-23,1:10,1:20,0.4302,576.933477,0.0,576.933477,24.545617,601.479094,7050.0,568.211183,0.0,1434.812428,833.333333,0.0,0.0,33.267911,6239.024983,6989.024983,617.256306,0.0
2025-04-23,1:20,1:30,0.4279,599.863718,0.0,599.863718,20.98,620.843718,7800.0,566.795,0.0,1454.177051,833.333333,0.0,0.0,54.048718,6989.024983,7739.024983,622.24236,0.0
2025-04-23,1:30,1:40,0.4312,604.087837,0.0,604.087837,11.547486,615.635323,7800.0,595.691767,0.0,615.635323,19.943556,0.0,0.0,0.0,7739.024983,7756.974183,265.461951,0.0
