日期,时段起,时段止,0点预测电价_元每kWh,实际电价_元每kWh,实际负载_kWh,实际光伏_kWh,预测负载_kWh,预测光伏_kWh,净负荷预测_kWh,价格加权风险余量_kWh,风险净负荷_kWh,参考储电量_kWh,初始计划购电_kWh,最终购电_kWh,上调量_kWh,下调量_kWh,实际充电_kWh,实际放电_kWh,紧急购电_kWh,弃电_kWh,储电量_kWh,计划费_元,紧急费_元,预估计划费_元
2025-05-06,23:00,23:10,0.40353999999999995,0.4291,581.3451833333334,0.0,543.234323076923,0.0,543.234323076923,15.510828205128291,558.7451512820513,3421.9149780001994,1392.0784846153847,1392.0784846153847,0.0,0.0,810.7333012820513,0.0,0.0,0.0,2892.667650077013,597.3408777484616,0.0,561.7593516816922
2025-05-06,23:10,23:20,0.3709,0.4262,573.5030999999999,0.0,543.0606179487179,0.0,543.0606179487179,5.949846153846124,549.010464102564,4163.588722902789,1382.3437974358972,1382.3437974358972,0.0,0.0,808.8406974358973,0.0,0.0,0.0,3620.6242777693205,589.1549264671794,0.0,512.7113144689743
2025-05-06,23:20,23:30,0.39346,0.4297,585.42,0.0,549.2548717948719,0.0,549.2548717948719,6.392051282051341,555.6469230769233,4909.767857881437,1388.9802564102565,1388.9802564102565,0.0,0.0,803.5602564102566,0.0,0.0,0.0,4343.828508538551,596.8448161794872,0.0,546.5081716871795
2025-05-06,23:30,23:40,0.42546999999999996,0.4124,571.1333833333333,0.0,563.8576653846153,0.0,563.8576653846153,11.725785897435912,575.5834512820512,4909.767857881437,575.5834512820512,581.8061343931532,6.222683111102015,0.0,10.672751059819916,0.0,0.0,0.0,4353.43398449239,237.3706153087179,0.0,248.86483849189517
2025-05-06,23:40,23:50,0.41551,0.4417,582.6958833333333,0.0,562.0392064102564,0.0,562.0392064102564,13.700696153846252,575.7399025641026,5204.182582881455,909.073235897436,909.073235897436,0.0,0.0,326.3773525641027,0.0,0.0,0.0,4647.173601800082,401.53764829589744,0.0,377.7290202477436
2025-05-06,23:50,0:00+1,0.39197000000000004,0.4811,607.8249999999999,0.0,558.3864102564103,0.0,558.3864102564103,16.593461538461497,574.9798717948718,5946.118585839029,1408.313205128205,1408.313205128205,0.0,0.0,800.4882051282051,0.0,0.0,0.0,5367.612986415466,677.5394829871794,0.0,552.0165270141026
2025-05-07,0:00,0:10,0.42596,0.4301,579.9969833333333,0.0,588.5629807692308,0.0,588.5629807692308,9.922149999999988,598.4851307692308,5367.612986415466,598.4851307692308,598.4851307692308,0.0,0.0,18.488147435897417,0.0,0.0,0.0,5384.252319107774,257.4084547438461,0.0,254.93072630246152
2025-05-07,0:10,0:20,0.44222999999999996,0.4364,570.4093499999999,0.0,591.5492397435897,0.0,591.5492397435897,5.464587179487239,597.013826923077,5367.612986415466,597.013826923077,597.013826923077,0.0,0.0,26.604476923077073,0.0,0.0,0.0,5408.196348338543,260.5368340692308,0.0,264.0174246801923
2025-05-07,0:20,0:30,0.42318,0.498,606.6066666666666,0.0,567.5044871794871,0.0,567.5044871794871,11.195256410256434,578.6997435897435,5367.612986415466,578.6997435897435,578.6997435897435,0.0,0.0,0.0,27.90692307692302,0.0,0.0,5377.188656030851,288.1924723076923,0.0,244.89415749230767
2025-05-07,0:30,0:40,0.4306,0.465,639.6017666666667,0.0,575.9895961538462,0.0,575.9895961538462,15.458167948717914,591.4477641025641,5367.612986415466,591.4477641025641,591.4477641025641,0.0,0.0,0.0,48.1540025641026,0.0,0.0,5323.684208737404,275.0232103076923,0.0,254.67740722256409
2025-05-07,0:40,0:50,0.4605,0.4462,632.5542333333333,0.0,573.7796653846153,0.0,573.7796653846153,9.712232051282058,583.4918974358974,5367.612986415466,583.4918974358974,583.4918974358974,0.0,0.0,0.0,49.0623358974359,0.0,0.0,5269.170502184697,260.3540846358974,0.0,268.69801876923077
2025-05-07,0:50,1:00,0.47600000000000003,0.4729,598.1316666666667,0.0,560.1246153846154,0.0,560.1246153846154,16.156282051282005,576.2808974358974,5367.612986415466,576.2808974358974,576.2808974358974,0.0,0.0,0.0,21.850769230769288,0.0,0.0,5244.891869706064,272.5232363974359,0.0,274.3097071794872
2025-05-07,1:00,1:10,0.44810000000000005,0.4617,581.6155,0.0,580.3608025641025,0.0,580.3608025641025,8.861078205128138,589.2218807692307,5367.612986415466,589.2218807692307,589.2218807692307,0.0,0.0,7.606380769230668,0.0,0.0,0.0,5251.737612398372,272.0437423511538,0.0,264.03032477269227
2025-05-07,1:10,1:20,0.43749000000000005,0.4466,576.9908499999999,0.0,590.4210935897435,0.0,590.4210935897435,13.11344743589757,603.534541025641,5367.612986415466,603.534541025641,603.534541025641,0.0,0.0,26.543691025641124,0.0,0.0,0.0,5275.626934321449,269.53852602205126,0.0,264.0403263533077
2025-05-07,1:20,1:30,0.45166,0.4499,579.8983333333333,0.0,584.7667948717949,0.0,584.7667948717949,10.177564102564133,594.944358974359,5367.612986415466,594.944358974359,594.944358974359,0.0,0.0,15.046025641025722,0.0,0.0,0.0,5289.168357398372,267.66546710256415,0.0,268.71256917435903
2025-05-07,1:30,1:40,0.44085,0.4566,595.3538166666666,0.0,600.4467410256409,0.0,600.4467410256409,4.821614102564013,605.2683551282049,5367.612986415466,605.2683551282049,605.2683551282049,0.0,0.0,9.914538461538314,0.0,0.0,0.0,5298.091442013756,276.36553095153835,0.0,266.83255435826914
2025-05-07,1:40,1:50,0.42667,0.4704,606.2960166666667,0.0,600.6297935897435,0.0,600.6297935897435,1.0788487179487447,601.7086423076922,5367.612986415466,601.7086423076922,601.7086423076922,0.0,0.0,0.0,4.587374358974444,0.0,0.0,5292.994359392674,283.0437453415384,0.0,256.731026413423
2025-05-07,1:50,2:00,0.42943,0.4672,597.8199999999999,0.0,582.2476923076922,0.0,582.2476923076922,-3.2465384615385346,579.0011538461537,5367.612986415466,579.0011538461537,579.0011538461537,0.0,0.0,0.0,18.818846153846266,0.0,0.0,5272.084530332844,270.50933907692297,0.0,248.64046549615375
2025-05-07,2:00,2:10,0.4434,0.4215,574.4107333333333,0.0,584.0607397435897,0.0,584.0607397435897,1.1892948717948002,585.2500346153845,5367.612986415466,585.2500346153845,585.2500346153845,0.0,0.0,10.839301282051224,0.0,0.0,0.0,5281.83990148669,246.68288959038455,0.0,259.49986534846147
2025-05-07,2:10,2:20,0.43945,0.4256,583.6969333333333,0.0,600.5318641025641,0.0,600.5318641025641,12.593832051282106,613.1256961538462,5367.612986415466,613.1256961538462,613.1256961538462,0.0,0.0,29.42876282051293,0.0,0.0,0.0,5308.325788025151,260.94629628307695,0.0,269.4380871748077
2025-05-07,2:20,2:30,0.42448,0.463,614.505,0.0,615.1365384615384,0.0,615.1365384615384,6.4493589743589155,621.5858974358973,5367.612986415466,621.5858974358973,621.5858974358973,0.0,0.0,7.080897435897327,0.0,0.0,0.0,5314.698595717459,287.79427051282045,0.0,263.8507817435897
2025-05-07,2:30,2:40,0.43100000000000005,0.4304,609.2136499999999,0.0,614.5181730769231,0.0,614.5181730769231,4.418210256410248,618.9363833333333,5367.612986415466,618.9363833333333,618.9363833333333,0.0,0.0,9.722733333333395,0.0,0.0,0.0,5323.4490557174595,266.3902193866667,0.0,266.7615812166667
2025-05-07,2:40,2:50,0.42909,0.4283,600.7457499999999,0.0,596.1653910256409,0.0,596.1653910256409,4.41804102564106,600.583432051282,5367.612986415466,600.583432051282,600.583432051282,0.0,0.0,0.0,0.16231794871794136,0.0,0.0,5323.268702441106,257.2298839475641,0.0,257.7043448588846
2025-05-07,2:50,3:00,0.42290999999999995,0.4701,607.3583333333333,0.0,579.5275641025642,0.0,579.5275641025642,4.616538461538482,584.1441025641027,6107.191821581198,1405.8983638593604,1405.8983638593604,0.0,0.0,798.5400305260271,0.0,0.0,0.0,6041.954729914531,660.9128208502854,0.0,594.568477059762
2025-05-07,3:00,3:10,0.44362,0.4623,610.3996166666666,0.0,588.3921705128205,0.0,588.3921705128205,-2.0009948717948873,586.3911756410256,6107.191821581198,586.3911756410256,586.3911756410256,0.0,0.0,0.0,24.00844102564099,0.0,0.0,6015.278684330485,271.08864049884613,0.0,260.1348533378718
2025-05-07,3:10,3:20,0.43356,0.4393,597.1081666666666,0.0,588.9379115384615,0.0,588.9379115384615,0.3805525641026861,589.3184641025642,6107.191821581198,589.3184641025642,589.3184641025642,0.0,0.0,0.0,7.789702564102413,0.0,0.0,6006.62345925926,258.8876012802565,0.0,255.50491329630776
2025-05-07,3:20,3:30,0.40948999999999997,0.4272,585.3416666666667,0.0,579.7332051282051,0.0,579.7332051282051,8.985897435897414,588.7191025641025,6857.191821581198,1422.0524358974358,1422.0524358974358,0.0,0.0,833.3333333333333,0.0,0.0,3.3774358974358165,6756.62345925926,607.5008006153846,0.0,582.316251975641
2025-05-07,3:30,3:40,0.44348000000000004,0.4188,602.5247166666666,0.0,594.4535153846153,0.0,594.4535153846153,0.3649833333333845,594.8184987179487,6857.191821581198,594.8184987179487,594.8184987179487,0.0,0.0,0.0,7.7062179487178355,0.0,0.0,6748.060994871796,249.10998726307693,0.0,263.7901078114359
2025-05-07,3:40,3:50,0.44601999999999997,0.4409,602.3921,0.0019666666666666665,618.9083243589744,0.0,618.9083243589744,7.47041282051282,626.3787371794872,6857.191821581198,626.3787371794872,626.3787371794872,0.0,0.0,23.988603846153865,0.0,0.0,0.0,6769.650738333334,276.1703852224359,0.0,279.37744435679485
2025-05-07,3:50,4:00,0.41450000000000004,0.4639,587.165,0.0,620.0519230769231,0.0,620.0519230769231,20.37012820512814,640.4220512820513,7607.191821581198,1473.7553846153846,1473.7553846153846,0.0,0.0,833.3333333333333,0.0,0.0,53.25705128205141,7519.650738333334,683.6751229230769,0.0,610.871606923077
2025-05-07,4:00,4:10,0.43898000000000004,0.4262,604.3506333333332,0.0,582.4458371794872,0.0,582.4458371794872,4.396158974359082,586.8419961538463,7607.191821581198,586.8419961538463,586.8419961538463,0.0,0.0,0.0,17.508637179486982,0.0,0.0,7500.196697022792,250.1120587607693,0.0,257.61189947161546
2025-05-07,4:10,4:20,0.47027,0.3967,615.7557999999999,0.027283333333333333,582.0726269230769,0.0,582.0726269230769,2.1176205128205083,584.1902474358974,7607.191821581198,584.1902474358974,584.1902474358974,0.0,0.0,0.0,31.538269230769174,0.0,0.0,7465.154175655271,231.74827115782048,0.0,274.72714766167945
2025-05-07,4:20,4:30,0.46878,0.415,607.75,0.0,615.5403846153845,0.0,615.5403846153845,4.622307692307686,620.1626923076922,7607.191821581198,620.1626923076922,620.1626923076922,0.0,0.0,12.412692307692168,0.0,0.0,0.0,7476.325598732194,257.36751730769225,0.0,290.71986689999994
2025-05-07,4:30,4:40,0.448,0.4536,605.078,0.0,606.3787705128204,0.0,606.3787705128204,1.9210282051282093,608.2997987179486,7607.191821581198,608.2997987179486,608.2997987179486,0.0,0.0,3.2217987179486727,0.0,0.0,0.0,7479.225217578348,275.9247886984615,0.0,272.518309825641
2025-05-07,4:40,4:50,0.44599,0.472,600.1520166666667,0.3799333333333333,592.9102192307691,0.0,592.9102192307691,2.2571474358974797,595.1673666666666,7607.191821581198,595.1673666666666,595.1673666666666,0.0,0.0,0.0,4.604716666666718,0.0,0.0,7474.108865726496,280.9189970666666,0.0,265.4386938596666
2025-05-07,4:50,5:00,0.45946000000000004,0.4667,601.1783333333333,0.0,595.6671794871795,0.0,595.6671794871795,3.688974358974292,599.3561538461538,7607.191821581198,599.3561538461538,599.3561538461538,0.0,0.0,0.0,1.8221794871794827,0.0,0.0,7472.084221851853,279.719517,0.0,275.3801784461538
2025-05-07,5:00,5:10,0.45176000000000005,0.4699,626.4439666666666,0.0,594.383164102564,11.139016666666665,583.2441474358974,24.05058557692314,607.2947330128205,7607.191821581198,607.2947330128205,607.2947330128205,0.0,0.0,0.0,19.149233653846068,0.0,0.0,7450.807295569802,285.36779504272437,0.0,274.3514685858718
2025-05-07,5:10,5:20,0.43942000000000003,0.4936,638.4762333333333,6.458383333333334,595.3809807692307,33.417049999999996,561.9639307692307,34.267704166666704,596.2316349358974,7607.191821581198,596.2316349358974,596.2316349358974,0.0,0.0,0.0,35.78621506410252,0.0,0.0,7411.044834387466,294.299935004359,0.0,261.9961050235321
2025-05-07,5:20,5:30,0.41148999999999997,0.4648,619.26,31.5,597.0373076923076,55.69508333333332,541.3422243589744,37.38096581196589,578.7231901709403,8357.191821581198,1412.0565235042736,1412.0565235042736,0.0,0.0,824.2965235042736,0.0,0.0,0.0,8152.911705541313,656.3238721247864,0.0,581.0471388567735
2025-05-07,5:30,5:40,0.38093,0.35,600.6827499999999,67.29925,601.2535064102564,77.97311666666666,523.2803897435897,35.04061987179489,558.3210096153846,9107.191821581198,1391.6543429487178,1391.6543429487178,0.0,0.0,833.3333333333333,0.0,0.0,24.93750961538467,8902.911705541312,487.07902003205123,0.0,530.1228888594551
2025-05-07,5:40,5:50,0.60176,0.5605,672.8357166666666,101.84256666666666,679.2152564102564,100.25115,578.9641064102564,14.58382051282058,593.547926923077,8447.694125000002,0.0,0.0,0.0,0.0,0.0,570.9931499999999,0.0,0.0,8268.474872207978,0.0,0.0,0.0
2025-05-07,5:50,6:00,0.92995,0.9472,786.5450000000001,137.08749999999998,799.4529487179486,122.52918333333332,676.9237653846153,-7.17914134615387,669.7446240384614,7703.533431623933,0.0,0.0,0.0,0.0,0.0,649.4575000000001,0.0,0.0,7546.855427763534,0.0,0.0,0.0
2025-05-07,6:00,6:10,0.93552,0.9235,796.8443666666667,184.96431666666666,843.7913012820513,155.71795416666666,688.0733471153846,-7.015849786324566,681.0574973290601,6784.690852922915,0.0,0.0,0.0,0.0,0.0,611.88005,0.0,0.0,6866.988705541312,0.0,0.0,0.0
2025-05-07,6:10,6:20,0.86798,0.8242,785.6178333333334,235.719,827.8578551282051,199.81746249999998,628.0403926282052,-11.287583653846013,616.7528089743591,6080.7965805316335,0.0,0.0,0.0,0.0,0.0,549.8988333333334,0.0,0.0,6255.990001837608,0.0,0.0,0.0
2025-05-07,6:20,6:30,0.86853,0.8484,807.5116666666665,277.625,803.3133333333333,243.91697083333332,559.3963624999999,-12.938338675213913,546.458023824786,5457.747491885827,0.0,0.0,0.0,0.0,0.0,529.8866666666665,0.0,0.0,5667.227038874646,0.0,0.0,0.0
2025-05-07,6:30,6:40,0.8309199999999999,0.8574,830.3385666666666,307.66409999999996,807.0522820512821,288.0164791666666,519.0358028846155,-12.00795373931635,507.0278491452991,4869.594682716282,0.0,0.0,0.0,0.0,0.0,522.6744666666666,0.0,0.0,5086.477631467238,0.0,0.0,0.0
2025-05-07,6:40,6:50,0.79001,0.8502,819.4764,342.55721666666665,813.0353089743589,332.11598749999996,480.919321474359,-14.645825320512813,466.27349615384617,4338.816288888487,0.0,0.0,0.0,0.0,0.0,476.91918333333336,0.0,0.0,4556.567427763534,0.0,0.0,0.0
2025-05-07,6:50,7:00,0.7706999999999999,0.8237,794.155,389.775,806.3132051282051,376.21549583333336,430.0977092948718,-14.767012072649493,415.3306972222223,3854.7530452076526,0.0,0.0,0.0,0.0,0.0,404.38,0.0,0.0,4107.256316652423,0.0,0.0,0.0
2025-05-07,7:00,7:10,0.7557,0.7643,805.6627,442.9150666666667,799.2112730769229,427.3070694444444,371.9042036324785,-14.214480235042856,357.68972339743567,3831.1596592510837,0.0,356.5957284567639,356.5957284567639,0.0,0.0,6.151904876569347,0.0,0.0,4100.420866789568,0.0,0.0,404.2190879921647
2025-05-07,7:10,7:20,0.7493700000000001,0.7689,820.2195499999999,496.9989166666667,803.9916217948718,485.39070833333335,318.6009134615384,-11.788545833333387,306.81236762820504,3831.1596592510837,0.0,328.2098387363565,328.2098387363565,0.0,4.98920540302322,0.0,0.0,0.0,4104.911151652289,0.0,0.0,368.9259102807953
2025-05-07,7:20,7:30,0.70677,0.7708,799.855,555.18125,791.3988461538461,543.4743472222221,247.92449893162393,-17.134260042734923,230.790238888889,3831.1596592510837,0.0,262.9762458061611,262.9762458061611,0.0,18.302495806161005,0.0,0.0,0.0,4121.383397877834,0.0,0.0,278.7955818726307
2025-05-07,7:30,7:40,0.61773,0.6477,766.5233,620.1239166666667,748.5034179487179,601.5579861111111,146.94543183760686,-18.071629914529623,128.87380192307722,3831.1596592510837,0.0,176.6354352360364,176.6354352360364,0.0,30.23605190270314,0.0,0.0,0.0,4148.595844590267,0.0,0.0,163.66951111253513
2025-05-07,7:40,7:50,0.80885,0.7955,897.8878666666666,664.1292,877.7048538461538,659.641625,218.06322884615383,-10.1018227564102,207.96140608974363,3555.96142541058,0.0,0.0,0.0,0.0,0.0,233.7586666666666,0.0,0.0,3888.863992738415,0.0,0.0,0.0
2025-05-07,7:50,8:00,1.15068,1.132,1107.045,699.58125,1098.9423076923076,717.7252638888888,381.21704380341885,-9.585576923076928,371.6314668803419,3088.925713843714,0.0,0.0,0.0,0.0,0.0,407.4637500000001,0.0,0.0,3436.126492738415,0.0,0.0,0.0
2025-05-07,8:00,8:10,1.15857,1.1542,1115.1184333333333,763.3481333333334,1112.5399653846152,773.5770305555554,338.9629348290598,-7.438935683760576,331.52399914529923,2659.3850822833447,0.0,0.0,0.0,0.0,0.0,351.7702999999999,0.0,0.0,3045.270603849526,0.0,0.0,0.0
2025-05-07,8:10,8:20,1.0788499999999999,1.1019,1080.7388999999998,803.1809,1079.2894987179486,827.196925,252.09257371794865,-3.947708974358875,248.14486474358978,2302.8393312908097,0.0,0.0,0.0,0.0,0.0,277.5579999999999,0.0,0.0,2736.8728260717485,0.0,0.0,0.0
2025-05-07,8:20,8:30,1.06766,1.1184,1097.705,834.3249999999999,1095.5656410256408,880.8168194444444,214.74882158119647,-10.825065064102546,203.92375651709392,1987.4882447691882,0.0,0.0,0.0,0.0,0.0,263.38,0.0,0.0,2444.228381627304,0.0,0.0,0.0
2025-05-07,8:30,8:40,1.0307,1.0927,1100.1716999999999,920.6423166666666,1092.7181884615384,934.4367138888888,158.28147457264959,-5.806275320512839,152.47519925213675,1732.1172669482692,0.0,0.0,0.0,0.0,0.0,179.52938333333327,0.0,0.0,2244.751289034711,0.0,0.0,0.0
2025-05-07,8:40,8:50,0.9862,1.0521,1093.6239166666664,965.2585833333333,1074.9914961538461,988.0566083333333,86.93488782051281,-6.481996474359164,80.45289134615365,1538.787808136184,0.0,0.0,0.0,0.0,0.0,128.36533333333318,0.0,0.0,2102.1231408865633,0.0,0.0,0.0
2025-05-07,8:50,9:00,0.95862,1.0328,1097.3533333333332,966.4312499999999,1068.1661538461537,1041.6765027777778,26.489651068375906,-33.65847275641022,-7.168821688034313,1398.178379699645,0.0,0.0,0.0,0.0,0.0,130.92208333333338,0.0,0.0,1956.6541594050818,0.0,0.0,0.0
2025-05-07,9:00,9:10,0.9452,1.0297,1115.3604666666665,1020.63275,1086.7467474358973,1090.712936111111,-3.9661886752137434,-32.49774829059834,-36.46393696581208,1274.38562361921,0.0,0.0,0.0,0.0,0.0,94.72771666666654,0.0,0.0,1851.4011408865636,0.0,0.0,0.0
2025-05-07,9:10,9:20,0.9333899999999999,0.9912,1115.8562666666667,1075.2404166666665,1096.6575910256408,1135.1659083333334,-38.50831730769255,-31.14370833333328,-69.65202564102583,1204.3630647370267,0.0,0.0,0.0,0.0,0.0,40.61585000000014,0.0,0.0,1806.272418664341,0.0,0.0,0.0
2025-05-07,9:20,9:30,0.92156,0.9302,1091.5716666666667,1113.4187499999998,1090.79,1179.6188805555555,-88.82888055555554,-20.348346367521273,-109.17722692307682,1200.0,0.0,0.0,0.0,0.0,21.847083333333103,0.0,0.0,0.0,1825.934793664341,0.0,0.0,0.0
2025-05-07,9:30,9:40,0.91093,0.9155,1070.1001999999999,1174.2089333333333,1091.441232051282,1224.0718527777776,-132.63062072649564,-9.788092094017202,-142.41871282051284,1245.1003964321858,0.0,0.0,0.0,0.0,104.10873333333348,0.0,0.0,0.0,1919.6326536643412,0.0,0.0,0.0
2025-05-07,9:40,9:50,0.86642,0.9346,1082.3075166666665,1223.6483833333332,1083.3432397435897,1268.524825,-185.18158525641024,-13.659555448718038,-198.84114070512828,1347.5296293465126,0.0,0.0,0.0,0.0,141.34086666666667,0.0,0.0,0.0,2046.8394336643412,0.0,0.0,0.0
2025-05-07,9:50,10:00,0.82516,0.9325,1101.0183333333332,1247.94375,1071.3520512820514,1312.977797222222,-241.62574594017065,-0.8416784188033546,-242.467424358974,1516.4104825686295,0.0,0.0,0.0,0.0,146.9254166666667,0.0,0.0,0.0,2179.072308664341,0.0,0.0,0.0
2025-05-07,10:00,10:10,0.86186,0.8732,1074.8544,1264.6909333333333,1078.7170256410254,1351.8508013888888,-273.1337757478634,16.593030982906328,-256.5407447649571,1689.736670458669,0.0,0.0,0.0,0.0,189.83653333333336,0.0,0.0,0.0,2349.925188664341,0.0,0.0,0.0
2025-05-07,10:10,10:20,0.8789,0.875,1084.2030333333332,1262.3599,1083.5712384615383,1385.1438374999998,-301.5725990384615,10.68492660256436,-290.8876724358971,1863.3805109637042,0.0,0.0,0.0,0.0,178.1568666666667,0.0,0.0,0.0,2510.266368664341,0.0,0.0,0.0
2025-05-07,10:20,10:30,0.8706,0.936,1120.4066666666665,1273.4624999999999,1077.279358974359,1418.4368736111112,-341.15751463675224,-4.544236538461405,-345.70175117521364,2049.3865929860926,0.0,0.0,0.0,0.0,153.05583333333334,0.0,0.0,0.0,2648.016618664341,0.0,0.0,0.0
2025-05-07,10:30,10:40,0.8946799999999999,0.9075,1092.0221999999999,1344.8509833333333,1074.3118025641024,1451.7299097222221,-377.4181071581197,2.631403525641133,-374.7867036324786,2248.1268520995986,0.0,0.0,0.0,0.0,252.82878333333338,0.0,0.0,0.0,2875.562523664341,0.0,0.0,0.0
2025-05-07,10:40,10:50,0.73632,0.7006,1063.8309,1378.5955999999999,1081.5201743589744,1485.0229458333333,-403.50277147435895,0.9368339743588763,-402.5659375000001,2468.8948775168187,0.0,0.0,0.0,0.0,314.76469999999995,0.0,0.0,0.0,3158.850753664341,0.0,0.0,0.0
2025-05-07,10:50,11:00,0.49204,0.4773,1069.3683333333333,1350.8999999999999,1088.042051282051,1518.3159819444445,-430.27393066239347,49.037031517093894,-381.23689914529956,3218.8948775168187,0.0,597.1868948570674,597.1868948570674,0.0,833.3333333333333,0.0,0.0,45.38522819040077,3908.850753664341,0.0,0.0,440.7597596182071
2025-05-07,11:00,11:10,0.49961,0.5046,1075.2981499999999,1333.7606333333333,1076.3177525641024,1539.991351388889,-463.6735988247865,56.63165961538459,-407.0419392094019,3968.8948775168187,0.0,570.8787436125853,570.8787436125853,0.0,829.3412269459188,0.0,0.0,0.0,4655.257857915668,0.0,0.0,427.8250936444255
2025-05-07,11:10,11:20,0.54871,0.5432,1068.2522,1338.7736,1063.8285538461537,1550.0490541666663,-486.22050032051266,56.88600769230783,-429.3344926282048,4223.6016300800675,0.0,0.0,0.0,0.0,270.5214000000001,0.0,0.0,0.0,4898.727117915668,0.0,0.0,0.0
2025-05-07,11:20,11:30,0.52737,0.4835,1060.165,1361.65625,1069.8184615384614,1560.1067569444444,-490.28829540598304,69.11003632478605,-421.178259081197,4448.29396649151,0.0,0.0,0.0,0.0,301.49125000000004,0.0,0.0,0.0,5170.069242915668,0.0,0.0,0.0
2025-05-07,11:30,11:40,0.5276500000000001,0.4426,1064.0387666666666,1393.64395,1090.8806628205127,1570.164459722222,-479.28379690170937,70.62638803418798,-408.6574088675214,4658.140742940593,0.0,0.0,0.0,0.0,329.60518333333334,0.0,0.0,0.0,5466.713907915668,0.0,0.0,0.0
2025-05-07,11:40,11:50,0.50207,0.4114,1023.43705,1407.5978166666666,1065.589051282051,1580.2221625000002,-514.6331112179491,90.42160576923072,-424.2115054487184,4982.70134579693,0.0,50.62649768603586,50.62649768603586,0.0,434.78726435270255,0.0,0.0,0.0,5858.0224458331,0.0,0.0,38.127068539842035
2025-05-07,11:50,12:00,0.45092,0.3851,964.0733333333333,1401.6625,1007.0703846153845,1590.2798652777776,-583.2094806623932,58.45943600427336,-524.7500446581198,5732.70134579693,0.0,435.49687046761096,435.49687046761096,0.0,833.3333333333333,0.0,0.0,39.752703800944346,6608.0224458331,0.0,0.0,294.5613732468827
2025-05-07,12:00,12:10,0.44233,0.3892,975.0526833333333,1402.9472333333333,991.4126384615386,1586.577261111111,-595.1646226495725,37.21754797008521,-557.9470746794873,7358.0224458331,0.0,413.5871788445897,413.5871788445897,0.0,833.3333333333333,0.0,0.0,8.148395511256467,7358.0224458331,0.0,0.0,274.413025227491
2025-05-07,12:10,12:20,0.47526,0.4166,1001.9704833333333,1433.1882333333333,991.8574384615385,1569.11435,-577.2569115384615,89.65024166666637,-487.60666987179513,7881.7473470385585,0.0,163.84997318201897,163.84997318201897,0.0,595.0677231820189,0.0,0.0,0.0,7893.583396696918,0.0,0.0,116.8070073817295
2025-05-07,12:20,12:30,0.48266000000000003,0.4087,994.8599999999999,1473.6875,982.8203846153847,1551.6514388888886,-568.8310542735039,35.11224123931606,-533.7188130341879,8243.4200258494,0.0,0.0,0.0,0.0,478.8275000000001,0.0,0.0,0.0,8324.528146696917,0.0,0.0,0.0
2025-05-07,12:30,12:40,0.43182,0.347,964.2014,1478.6866333333332,976.1572512820512,1534.1885277777776,-558.0312764957264,63.82518707264967,-494.2060894230767,8993.4200258494,0.0,441.36317424990796,441.36317424990796,0.0,833.3333333333333,0.0,0.0,122.5150742499078,9074.528146696917,0.0,0.0,285.88416885689287
2025-05-07,12:40,12:50,0.59858,0.5224,991.3712833333334,1449.0054833333334,1018.1291435897435,1516.7256166666666,-498.5964730769231,71.03266987179535,-427.5638032051277,9312.863184145577,0.0,0.0,0.0,0.0,457.63419999999996,0.0,0.0,0.0,9486.398926696917,0.0,0.0,0.0
2025-05-07,12:50,13:00,0.8785,0.8298,1055.6566666666665,1392.2999999999997,1074.523205128205,1499.2627055555554,-424.7395004273503,71.91431965811967,-352.82518076923066,9569.801055839716,0.0,0.0,0.0,0.0,336.6433333333332,0.0,0.0,0.0,9789.377926696916,0.0,0.0,0.0
2025-05-07,13:00,13:10,0.87156,0.851,1054.9965166666666,1323.4243999999999,1059.8407102564101,1479.6921875,-419.8514772435899,80.66209465811966,-339.18938258547024,9804.47325945722,0.0,0.0,0.0,0.0,268.4278833333333,0.0,0.0,0.0,10030.963021696916,0.0,0.0,0.0
2025-05-07,13:10,13:20,0.81487,0.801,1037.3041833333332,1303.5461833333334,1035.6838269230768,1458.0140625,-422.3302355769231,73.81206570512825,-348.51816987179484,10036.501220317561,0.0,0.0,0.0,0.0,266.2420000000002,0.0,0.0,0.0,10270.580821696916,0.0,0.0,0.0
2025-05-07,13:20,13:30,0.8330200000000001,0.8099,1042.2566666666667,1327.71875,1036.972564102564,1436.3359375,-399.3633733974359,58.91451324786348,-340.4488601495724,10238.080787501645,0.0,0.0,0.0,0.0,285.46208333333334,0.0,0.0,0.0,10527.496696696917,0.0,0.0,0.0
2025-05-07,13:30,13:40,0.8183,0.7959,1055.2962333333332,1325.1838833333331,1037.5237807692306,1414.6578125,-377.1340317307695,63.25973782051301,-313.8742939102565,10399.570985740027,0.0,0.0,0.0,0.0,269.8876499999999,0.0,0.0,0.0,10770.395581696917,0.0,0.0,0.0
2025-05-07,13:40,13:50,0.83793,0.8156,1036.0983666666666,1274.8421333333333,1025.667714102564,1392.9796874999997,-367.3119733974356,72.32363365384595,-294.9883397435897,10553.872062041242,0.0,0.0,0.0,0.0,32.89379811453627,0.0,0.0,205.84996855213046,10800.0,0.0,0.0,0.0
2025-05-07,13:50,14:00,0.88669,0.8656,1006.8116666666666,1212.21875,1021.2358974358974,1371.3015625,-350.06566506410263,60.3311720085469,-289.73449305555573,10702.764898782223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.4070833333334,10800.0,0.0,0.0,0.0
