日期,时段起,时段止,预测电价_元每kWh,实际电价_元每kWh,实际负载_kWh,实际光伏_kWh,预测负载_kWh,预测光伏_kWh,净负荷预测_kWh,价格加权风险余量_kWh,风险净负荷_kWh,参考储电量_kWh,计划购电_kWh,实际充电_kWh,实际放电_kWh,紧急购电_kWh,弃电_kWh,储电量_kWh,计划费_元,紧急费_元,预估计划费_元
2025-04-29,6:20,6:30,0.82917,0.8188,792.8366666666667,303.17499999999995,787.0983745001176,274.2253904717246,512.872984028393,13.948489244617122,526.8214732730102,7420.321629426422,0.0,0.0,489.66166666666675,0.0,0.0,7588.707500000001,0.0,0.0,0.0
2025-04-29,6:30,6:40,0.83704,0.802,810.6527333333333,362.9036833333333,780.8132461303222,330.5276753058343,450.28557082448793,4.170971331369856,454.4565421558578,6915.369915919913,0.0,0.0,447.74905000000007,0.0,0.0,7091.208555555557,0.0,0.0,0.0
2025-04-29,6:40,6:50,0.83622,0.796,813.7780166666666,414.34833333333336,796.2846656786638,384.42165755931444,411.8630081193494,9.593114858292097,421.4561229776415,6447.085334833645,0.0,0.0,399.4296833333333,0.0,0.0,6647.397796296297,0.0,0.0,0.0
2025-04-29,6:50,7:00,0.8098,0.7886,795.155,459.82499999999993,815.9099658903788,438.3324146642201,377.5775512261587,24.830629399463362,402.40818062562204,5999.96513413851,0.0,0.0,335.33000000000004,0.0,0.0,6274.808907407409,0.0,0.0,0.0
2025-04-29,7:00,7:10,0.75587,0.7473,785.6515333333333,519.4701166666666,794.0222063396848,492.7618399851292,301.2603663545556,24.949911001135035,326.2102773556906,5637.509270409964,0.0,0.0,266.1814166666667,0.0,0.0,5979.051777777779,0.0,0.0,0.0
2025-04-29,7:10,7:20,0.72795,0.7137,800.1780333333332,593.5898,780.8453454834155,539.9305622498907,240.91478323352476,17.671306975943423,258.5860902094682,5350.191392399444,0.0,0.0,206.58823333333328,0.0,0.0,5749.509296296297,0.0,0.0,0.0
2025-04-29,7:20,7:30,0.708,0.6731,799.1516666666666,666.89375,779.4979157845212,579.621058525377,199.87685725914423,29.44996198153069,229.32681924067492,5095.383815465361,0.0,0.0,132.2579166666667,0.0,0.0,5602.556055555557,0.0,0.0,0.0
2025-04-29,7:30,7:40,0.66657,0.612,755.5173333333333,721.2221666666666,766.9840511997178,622.0652898081748,144.91876139154294,27.778873502398284,172.69763489394123,4903.497554472093,0.0,0.0,34.29516666666677,0.0,0.0,5564.450314814816,0.0,0.0,0.0
2025-04-29,7:40,7:50,0.85121,0.7984,877.77865,768.2192166666666,890.9862174076686,679.5684417958012,211.41777561186746,25.701107452142367,237.11888306400982,4640.032128845415,0.0,0.0,109.55943333333335,0.0,0.0,5442.717611111112,0.0,0.0,0.0
2025-04-29,7:50,8:00,1.15673,1.1026,1098.3283333333334,820.7937499999999,1081.052824041402,737.891790459611,343.1610335817909,24.761260240105855,367.92229382189674,4231.229580154419,0.0,0.0,277.53458333333344,0.0,0.0,5134.345851851853,0.0,0.0,0.0
2025-04-29,8:00,8:10,1.19147,1.0981,1123.6790666666666,880.7071833333332,1097.815509338979,771.0125605433633,326.80294879561563,25.053854604808464,351.8568034004241,3840.2775763761697,0.0,0.0,242.97188333333338,0.0,0.0,4864.377092592594,0.0,0.0,0.0
2025-04-29,8:10,8:20,1.10121,1.0336,1092.0826,930.5458666666666,1066.8264573041636,811.7162028890766,255.11025441508696,31.811472891006133,286.9217273060931,3521.475657147177,0.0,0.0,161.53673333333336,0.0,0.0,4684.891833333334,0.0,0.0,0.0
2025-04-29,8:20,8:30,1.04914,1.0551,1095.4583333333333,953.01875,1076.3180134086097,864.9933427841354,211.32467062447427,31.635758590281966,242.96042921475623,3251.519624686337,0.0,0.0,142.4395833333333,0.0,0.0,4526.625629629631,0.0,0.0,0.0
2025-04-29,8:30,8:40,1.05309,1.0553,1086.7076333333332,955.7709833333333,1090.4520832627618,903.8646225913564,186.58746067140544,53.12844605174661,239.71590672315205,2985.168617216168,0.0,0.0,130.93664999999987,0.0,0.0,4381.140462962964,0.0,0.0,0.0
2025-04-29,8:40,8:50,1.04089,1.0176,1092.4040666666665,1021.8436666666666,1102.5038346271465,943.9179222403633,158.5859123867832,53.47957291494049,212.0654853017237,2749.540300214253,0.0,0.0,70.56039999999985,0.0,0.0,4302.74001851852,0.0,0.0,0.0
2025-04-29,8:50,9:00,0.99986,0.9598,1112.1083333333331,1140.2312499999998,1107.562867560574,995.3526718602167,112.2101957003573,28.249852599376823,140.46004829973413,2593.473579881215,0.0,28.122916666666697,0.0,0.0,0.0,4328.05064351852,0.0,0.0,0.0
2025-04-29,9:00,9:10,0.98277,0.9123,1109.8700666666666,1213.9648333333332,1099.5235694895318,1051.1506789826196,48.3728905069122,33.00954695291273,81.38243745982493,2503.0486493702983,0.0,104.0947666666666,0.0,0.0,0.0,4421.73593351852,0.0,0.0,0.0
2025-04-29,9:10,9:20,0.98009,0.9169,1096.2418666666667,1252.56485,1094.1928333215715,1101.6728263811979,-7.479993059626395,49.1900463457805,41.71005328615411,2456.704145719016,0.0,156.32298333333324,0.0,0.0,0.0,4562.42661851852,0.0,0.0,0.0
2025-04-29,9:20,9:30,0.96441,0.9523,1091.1999999999998,1270.05,1091.5715384615382,1142.4318544864013,-50.860316024863096,42.727522293965265,-8.13279373089783,2464.0236600768244,0.0,178.85000000000014,0.0,0.0,0.0,4723.39161851852,0.0,0.0,0.0
2025-04-29,9:30,9:40,0.91902,0.946,1103.0279,1270.0128,1078.6631208892027,1176.5702197769224,-97.90709888771971,53.40272356461575,-44.504375323103964,2504.077597867618,0.0,166.98489999999993,0.0,0.0,0.0,4873.67802851852,0.0,0.0,0.0
2025-04-29,9:40,9:50,0.8750899999999999,0.8875,1105.3092499999998,1304.01935,1074.9719813690895,1214.638498425708,-139.66651705661843,49.317187611387986,-90.34932944523044,2585.3919943683254,0.0,198.71010000000024,0.0,0.0,0.0,5052.51711851852,0.0,0.0,0.0
2025-04-29,9:50,10:00,0.86385,0.8389,1090.0516666666667,1349.9312499999999,1086.756930134086,1255.152282772132,-168.395352638046,59.116580275075876,-109.27877236297013,2683.7428894949985,0.0,259.87958333333313,0.0,0.0,0.0,5286.40874351852,0.0,0.0,0.0
2025-04-29,10:00,10:10,0.88661,0.8661,1073.2803666666666,1342.8861,1096.3300584215478,1287.4340493031882,-191.10399088164036,71.51563642704036,-119.5883544546,2791.3724085041385,0.0,269.6057333333333,0.0,0.0,0.0,5529.05390351852,0.0,0.0,0.0
2025-04-29,10:10,10:20,0.87752,0.8353,1059.1188666666667,1384.3993166666664,1078.9356635968006,1318.4171697667748,-239.48150616997418,76.34392744630554,-163.13757872366864,2938.1962293554407,0.0,325.28044999999975,0.0,0.0,0.0,5821.80630851852,0.0,0.0,0.0
2025-04-29,10:20,10:30,0.8634,0.7637,1055.3316666666665,1469.63125,1060.5449941190307,1338.7194229574707,-278.17442883844,55.59759172500989,-222.57683711343012,3138.5153827575277,0.0,414.29958333333343,0.0,0.0,0.0,6194.675933518521,0.0,0.0,0.0
2025-04-29,10:30,10:40,0.89839,0.7771,1068.1947333333333,1484.8720833333332,1090.7879647024229,1333.0729455228843,-242.28498082046144,56.314012983311386,-185.97096783715006,3305.8892538109626,0.0,416.67734999999993,0.0,0.0,0.0,6569.685548518521,0.0,0.0,0.0
2025-04-29,10:40,10:50,0.7293400000000001,0.6445,1071.6482333333333,1474.6626666666666,1107.5805665725711,1343.8151322438657,-236.2345656712946,57.915295250245435,-178.31927042104917,3466.376597189907,0.0,403.0144333333333,0.0,0.0,0.0,6932.398538518521,0.0,0.0,0.0
2025-04-29,10:50,11:00,0.44018,0.4128,1060.445,1482.78125,1081.244026111503,1374.8342294687845,-293.59020335728155,123.70191992783211,-169.88828342944944,3619.2760522764115,0.0,422.33625000000006,0.0,0.0,0.0,7312.501163518521,0.0,0.0,0.0
2025-04-29,11:00,11:10,0.39885,0.3864,1053.96785,1495.3443833333333,1045.2054314396612,1388.714709059412,-343.5092776197507,108.32726790051038,-235.18200971924034,4369.276052276412,598.1513236140929,833.3333333333333,0.0,0.0,206.194523614093,8062.501163518521,231.1256714444855,0.0,238.57265542348094
2025-04-29,11:10,11:20,0.45303,0.4297,1054.1394666666665,1441.4303833333333,1039.5256281816041,1394.6057607434168,-355.08013256181266,112.93018610578605,-242.1499464560266,4587.211004086836,0.0,387.2909166666668,0.0,0.0,0.0,8411.06298851852,0.0,0.0,0.0
2025-04-29,11:20,11:30,0.45754999999999996,0.4458,1056.1633333333332,1367.41875,1056.1585062338272,1401.6116094902502,-345.453103256423,118.34245291472857,-227.11065034169442,4791.61058939436,0.0,311.25541666666686,0.0,0.0,0.0,8691.192863518521,0.0,0.0,0.0
2025-04-29,11:30,11:40,0.42379,0.4706,1053.4412166666666,1393.5385833333332,1050.392278428605,1407.1465371760664,-356.75425874746134,90.35215264032408,-266.40210610713723,5157.4278629522905,140.06153117945178,480.1588978461184,0.0,0.0,0.0,9123.335871580028,65.91295657305001,0.0,59.35667629853987
2025-04-29,11:40,11:50,0.41871,0.4622,1040.2590333333333,1416.6656333333333,1027.1199841919547,1411.1008393760985,-383.9808551841438,84.07218998724329,-299.90866519690053,5907.4278629522905,533.4246681364327,833.3333333333333,0.0,0.0,76.4979348030995,9873.335871580028,246.54888161265922,0.0,223.35024279540576
2025-04-29,11:50,12:00,0.43825000000000003,0.4227,1009.9616666666667,1404.8624999999997,1001.5150999764761,1417.7174268918582,-416.20232691538206,107.04572218701674,-309.1566047283653,6185.66880720782,0.0,394.900833333333,0.0,0.0,0.0,10228.746621580027,0.0,0.0,0.0
2025-04-29,12:00,12:10,0.42238,0.4022,970.3293833333333,1430.3923166666666,985.690705528111,1429.8958050150081,-444.2050994868971,99.06294086783385,-345.14215861906325,6935.66880720782,488.19117471427,634.7259760221924,0.0,0.0,313.52813202541097,10800.0,196.3504904700794,0.0,206.20218837581336
2025-04-29,12:10,12:20,0.41789,0.3817,986.6347499999999,1468.6461499999998,989.1816120559866,1431.9931118795766,-442.81149982359,90.73745252483423,-352.0740472987558,7685.66880720782,481.2592860345775,0.0,0.0,0.0,963.2706860345772,10800.0,183.69666947939822,0.0,201.11344304098958
2025-04-29,12:20,12:30,0.41668999999999995,0.3378,1025.085,1473.6875,998.6662632321807,1431.591238456508,-432.92497522432745,93.31468280561052,-339.61029241871694,8435.66880720782,493.7230409146163,0.0,0.0,0.0,942.3255409146163,10800.0,166.77964322095738,0.0,205.72945391871144
2025-04-29,12:30,12:40,0.3933,0.3089,990.9710166666666,1430.6049166666664,995.7332602328863,1447.5390915298997,-451.80583129701336,120.50147268429708,-331.30435861271627,9185.66880720782,502.028974720617,0.0,0.0,0.0,941.6628747206169,10800.0,155.07675029119858,0.0,197.44799575761866
2025-04-29,12:40,12:50,0.56701,0.5081,993.3335333333332,1426.7051833333335,1026.5922561867797,1434.810561539237,-408.21830535245726,130.55963667631994,-277.6586686761373,9435.561609016344,0.0,0.0,0.0,0.0,433.3716500000003,10800.0,0.0,0.0,0.0
2025-04-29,12:50,13:00,0.82739,0.7993,1048.0133333333333,1468.48125,1063.2191672547635,1392.535531635091,-329.3163643803275,80.63489101784256,-248.68147336248495,9659.374935042579,0.0,0.0,0.0,0.0,420.4679166666667,10800.0,0.0,0.0,0.0
2025-04-29,13:00,13:10,0.82251,0.8104,1055.8757999999998,1470.6004333333333,1029.450660091743,1365.2442705288026,-335.79361043705967,71.57445012803987,-264.2191603090198,9897.172179320696,0.0,0.0,0.0,0.0,414.7246333333335,10800.0,0.0,0.0,0.0
2025-04-29,13:10,13:20,0.78896,0.7828,1038.5189,1408.0257000000001,1014.4364187367678,1338.5091212697828,-324.072702533015,79.22798583781918,-244.8447166951958,10117.532424346373,0.0,0.0,0.0,0.0,369.5068000000001,10800.0,0.0,0.0,0.0
2025-04-29,13:20,13:30,0.85392,0.8491,1028.7783333333332,1324.6062499999998,1043.5571936015053,1309.024523020923,-265.46732941941764,77.43696072628822,-188.03036869312942,10286.75975617019,0.0,0.0,0.0,0.0,295.8279166666666,10800.0,0.0,0.0,0.0
2025-04-29,13:30,13:40,0.9025099999999999,0.8909,1033.9963833333331,1296.2365499999999,1052.3797472477063,1289.9838965699869,-237.6041493222806,48.8322146897458,-188.7719346325348,10456.654497339472,0.0,0.0,0.0,0.0,262.2401666666667,10800.0,0.0,0.0,0.0
2025-04-29,13:40,13:50,0.8989499999999999,0.8575,1042.0320833333333,1315.3799833333333,1041.8232517760525,1256.1037544193264,-214.28050264327385,56.4912324071482,-157.78927023612565,10598.664840551985,0.0,0.0,0.0,0.0,273.3479,10800.0,0.0,0.0,0.0
2025-04-29,13:50,14:00,0.89465,0.8141,1043.34,1329.4937499999999,1035.673422724065,1209.2678779091627,-173.5944551850978,66.03146398382842,-107.56299120126937,10695.471532633126,0.0,0.0,0.0,0.0,286.15374999999995,10800.0,0.0,0.0,0.0
2025-04-29,14:00,14:10,0.9555799999999999,0.8663,1035.1000666666666,1283.1736666666666,1048.1329772053634,1176.3035918220903,-128.17061461672688,70.16547870736846,-58.005135909358415,10747.676154951549,0.0,0.0,0.0,0.0,248.07359999999994,10800.0,0.0,0.0,0.0
2025-04-29,14:10,14:20,0.95441,0.9031,1013.6792499999999,1203.60575,1036.7968134556575,1137.2651477259503,-100.46833427029287,64.68068961509778,-35.787644655195095,10779.885035141224,0.0,0.0,0.0,0.0,189.92650000000003,10800.0,0.0,0.0,0.0
2025-04-29,14:20,14:30,0.9282600000000001,0.9188,1003.5416666666666,1133.31875,1017.262299458951,1100.2460176624359,-82.98371820348484,60.63375724928968,-22.34996095419516,10800.0,0.0,0.0,0.0,0.0,129.77708333333328,10800.0,0.0,0.0,0.0
2025-04-29,14:30,14:40,1.01277,0.987,1035.6058333333333,1093.6562666666666,1044.4522144671841,1094.5396122352684,-50.0873977680842,61.49653865125841,11.40914088317421,10787.323176796473,0.0,0.0,0.0,0.0,58.05043333333333,10800.0,0.0,0.0,0.0
2025-04-29,14:40,14:50,0.90373,0.873,1055.6127333333334,1045.4604333333332,1046.258330533992,1075.824272109134,-29.565941575142006,53.15299623624571,23.587054661103707,10761.115338284137,0.0,0.0,10.152300000000196,0.0,0.0,10788.719666666666,0.0,0.0,0.0
2025-04-29,14:50,15:00,0.65104,0.6487,1045.1466666666665,979.6374999999999,1020.871741943072,1029.7328071638294,-8.861065220757382,41.76710629252176,32.90604107176438,10761.115338284137,32.90604107176438,0.0,32.60312559490217,0.0,0.0,10752.49397156122,21.346148843253555,0.0,21.42314897936148
2025-04-29,15:00,15:10,0.63656,0.651,1035.8316,923.3119833333333,1040.7619517760527,984.4560126619594,56.305939114093235,44.23444593022573,100.54038504431897,10800.0,143.74556472861155,31.22594806194479,0.0,0.0,0.0,10780.59732481697,93.57836263832613,0.0,91.50267668364498
2025-04-29,15:10,15:20,0.71282,0.7423,1030.0472499999998,868.2551666666666,1065.57109581275,943.0764367943118,122.49465901843814,68.194333370495,190.68899238893314,10800.0,190.68899238893314,21.558527981144127,0.0,0.0,7.338381074455835,10800.0,141.54843905030506,0.0,135.92692755467934
2025-04-29,15:20,15:30,0.74603,0.7918,1031.2283333333332,803.4312499999999,1058.8530404610678,898.6107913679534,160.24224909311442,49.60447842393742,209.84672751705185,10800.0,209.84672751705185,0.0,17.950355816281558,0.0,0.0,10780.055160204132,166.15663884800165,0.0,156.55195412954617
2025-04-29,15:30,15:40,0.75512,0.8022,1043.2968666666666,732.9782,1027.6342022818162,844.219547415779,183.41465486603727,29.875367145014593,213.29002201105186,10800.0,213.29002201105186,0.0,97.0286446556147,0.0,0.0,10672.245555031228,171.1012556572658,0.0,161.0595614209855
2025-04-29,15:40,15:50,0.7644,0.7889,1037.7317166666667,693.1677833333333,1017.2074928957892,786.3985450680568,230.80894782773237,32.571242508082264,263.38019033581463,10800.0,263.38019033581463,0.0,81.18374299751872,0.0,0.0,10582.041396145096,207.78063215592417,0.0,201.3278174926967
2025-04-29,15:50,16:00,0.77531,0.774,1014.1383333333333,672.43125,1022.2687238296872,729.3311009835394,292.93762284614786,17.923684031502944,310.8613068776508,10800.0,310.8613068776508,0.0,30.84577645568254,0.0,0.0,10547.768311194337,240.60665152330174,0.0,241.01387983531146
2025-04-29,16:00,16:10,0.7769,0.7776,1004.3593333333333,619.46165,999.8877972712304,672.6072823746556,327.2805148965748,12.475057015178777,339.7555719117536,10800.0,339.7555719117536,0.0,45.142111421579784,0.0,0.0,10497.610409614805,264.19393271857956,0.0,263.9561038182414
2025-04-29,16:10,16:20,0.79774,0.7941,1022.2725999999999,547.2756333333333,993.3499918136908,619.971534358708,373.3784574549828,13.570543379751939,386.94900083473476,10800.0,386.94900083473476,0.0,88.04796583193183,0.0,0.0,10399.779336468213,307.27620156286287,0.0,308.68469592590134
2025-04-29,16:20,16:30,0.8376999999999999,0.8347,1041.185,487.11875,1011.8591590214066,571.693615714869,440.16554330653764,19.650862749824,459.81640605636164,10800.0,459.81640605636164,0.0,94.24984394363833,0.0,0.0,10295.057287641948,383.80875413524507,0.0,385.1882033534141
2025-04-29,16:30,16:40,0.86527,0.9066,1020.6240833333333,459.69103333333334,1019.0178474594213,523.3455148430456,495.6723326163757,36.327591394512865,531.9999240108885,10800.0,531.9999240108885,0.0,28.933125989111318,0.0,0.0,10262.90936987627,482.3111311082715,0.0,460.32357424890154
2025-04-29,16:40,16:50,0.87791,0.9153,1005.5618,438.16633333333334,1020.5918503528583,470.318404689432,550.2734456634263,18.286717867111406,568.5601635305377,10800.0,568.5601635305377,1.164696863871086,0.0,0.0,0.0,10263.957597053753,520.4031176795012,0.0,499.1446531650943
2025-04-29,16:50,17:00,0.89569,0.8788,1013.5733333333333,401.91249999999997,1019.8242637026581,415.0060865077013,604.8181771949568,10.617553150726962,615.4357303456837,10800.0,615.4357303456837,3.7748970123504932,0.0,0.0,0.0,10267.355004364868,540.8449198277868,0.0,551.2396293133255
2025-04-29,17:00,17:10,0.9402600000000001,0.9105,1015.7158666666666,351.47235,1011.765339508351,363.83812047234187,647.9272190360091,15.469823617715292,663.3970426537244,10800.0,663.3970426537244,0.0,0.8464740129421671,0.0,0.0,10266.414477683822,604.023007336216,0.0,623.765703325591
2025-04-29,17:10,17:20,0.9824999999999999,0.9523,995.5604,299.27321666666666,1013.0067201599622,311.75914235009736,701.2475778098649,12.677490289724233,713.9250680995891,10800.0,713.9250680995891,17.637884766255752,0.0,0.0,0.0,10282.288573973452,679.8708423512387,0.0,701.4313794078463
2025-04-29,17:20,17:30,1.00146,0.9643,985.5266666666666,250.375,1036.2209244883556,259.0075789656308,777.2133455227249,8.332030818004,785.5453763407289,10800.0,785.5453763407289,50.39370967406239,0.0,0.0,0.0,10327.642912680109,757.501406405365,0.0,786.6922725901863
2025-04-29,17:30,17:40,1.01492,0.9811,1009.8969666666667,201.65968333333333,1053.2894653375674,211.69199643031757,841.5974689072499,8.006528569449301,849.6039974766992,10800.0,849.6039974766992,41.366714143365925,0.0,0.0,0.0,10364.872955409139,833.5464819243896,0.0,862.2800891190516
2025-04-29,17:40,17:50,1.1058299999999999,1.078,892.5807166666666,157.56715,921.49298052223,166.61035525755653,754.8826252646735,11.654933061421957,766.5375583260954,10800.0,766.5375583260954,31.523991659428816,0.0,0.0,0.0,10393.244547902625,826.3274878755309,0.0,847.660228123746
2025-04-29,17:50,18:00,1.2291400000000001,1.2086,700.3083333333334,117.96875,713.9882956951305,122.15383338862677,591.8344623065038,12.710330146195815,604.5447924526997,10800.0,604.5447924526997,22.20520911936626,0.0,0.0,0.0,10413.229236110054,730.6528361583328,0.0,743.0701861953113
2025-04-29,18:00,18:10,1.25381,1.2403,691.1185666666667,78.05238333333332,669.5639195248177,79.84144184999894,589.7224776748187,8.268081149382283,597.990558824201,10800.0,597.990558824201,0.0,15.075624509132354,0.0,0.0,10396.478542211018,741.6876901096565,0.0,749.7665425593715
2025-04-29,18:10,18:20,1.27277,1.2199,721.96165,40.65716666666667,713.9838994354269,38.1771207722756,675.8067786631514,4.872633769445429,680.6794124325968,10043.68954174156,0.0,0.0,681.3044833333333,0.0,0.0,9639.473560729537,0.0,0.0,0.0
2025-04-29,18:20,18:30,1.3132700000000002,1.2142,712.8483333333334,13.049999999999999,740.7330004704775,6.680846309124027,734.0521541613534,23.946655700622728,757.9988098619762,9201.46864189492,0.0,0.0,699.7983333333334,0.0,0.0,8861.919857025834,0.0,0.0,0.0
2025-04-29,18:30,18:40,1.30365,1.2462,723.8688833333333,1.6121333333333334,716.3578042107739,0.260414485427177,716.0973897253467,13.061131592566312,729.158521317913,8391.29250709724,0.0,0.0,722.25675,0.0,0.0,8059.412357025834,0.0,0.0,0.0
2025-04-29,18:40,18:50,1.2694400000000001,1.2662,712.86835,0.0,702.1946916960715,0.445911503539008,701.7487801925324,12.199049611856026,713.9478298043884,7598.017140647919,0.0,0.0,712.86835,0.0,0.0,7267.33641258139,0.0,0.0,0.0
2025-04-29,18:50,19:00,1.2609499999999998,1.2588,693.6683333333333,0.0,718.8919489531875,0.0,718.8919489531875,15.09824041402021,733.9901893672077,6909.611757719887,114.42534473197816,0.0,579.2429886013551,0.0,0.0,6623.733091913217,144.0386239486141,0.0,144.28463843978784
2025-04-29,19:00,19:10,1.29844,1.2591,727.5146,0.08105,728.2610928252176,0.007614941253468543,728.2534778839641,14.86433611828761,743.1178140022517,6083.925297717385,0.0,0.0,727.43355,0.0,0.0,5815.473591913217,0.0,0.0,0.0
2025-04-29,19:10,19:20,1.29275,1.2923,736.4821666666667,0.0,713.8534987885203,0.03201450393234804,713.8214842845879,15.702015572806317,729.5234998573942,5273.343631209169,0.0,0.0,736.4821666666667,0.0,0.0,4997.160073394699,0.0,0.0,0.0
2025-04-29,19:20,19:30,1.25943,1.3284,711.6933333333333,0.0,703.6645800988001,0.0,703.6645800988001,12.154513055751522,715.8190931545516,5273.343631209169,715.8190931545516,4.125759821218367,0.0,0.0,0.0,5000.873257233796,950.8940833465064,0.0,901.524040491637
2025-04-29,19:30,19:40,1.2992400000000002,1.3057,721.5027333333334,0.005816666666666666,735.6144914373087,0.0005455367992850488,735.6139459005094,17.72574180192896,753.3396877024384,4436.299533762015,0.0,0.0,721.4969166666667,0.0,0.0,4199.210016493055,0.0,0.0,0.0
2025-04-29,19:40,19:50,1.32863,1.2459,726.6621666666666,0.0,738.3109089155492,0.0022765038625693628,738.3086324116866,9.631128672786417,747.939761084473,3605.255354779267,0.0,0.0,726.6621666666666,0.0,0.0,3391.807609085648,0.0,0.0,0.0
2025-04-29,19:50,20:00,1.30075,1.2181,716.5749999999999,0.0,708.5742319454246,0.0,708.5742319454246,9.282024229592935,717.8562561750175,2807.637292362581,0.0,0.0,716.5749999999999,0.0,0.0,2595.6131646412036,0.0,0.0,0.0
2025-04-29,20:00,20:10,1.25575,1.273,726.0133999999999,0.00041666666666666664,712.0941465537519,3.7623227536899914e-05,712.0941089305244,20.408867160668137,732.5029760911925,2807.637292362581,732.5029760911925,6.489992757859227,0.0,0.0,0.0,2601.454158123277,932.476288564088,0.0,919.840612226515
2025-04-29,20:10,20:20,1.24332,1.2898,744.4015166666666,0.0,709.0409468242766,0.0001399966405017899,709.0408068276361,17.806127346506628,726.8469341741427,2807.637292362581,726.8469341741427,0.0,17.554582492523878,0.0,0.0,2581.949066464917,937.4871756978093,0.0,903.7033301973951
2025-04-29,20:20,20:30,1.2827300000000001,1.2769,748.9916666666666,0.0,697.0057292401787,0.0,697.0057292401787,19.815716302046553,716.8214455422252,2011.1690195378862,0.0,0.0,748.9916666666666,0.0,0.0,1749.7361035019542,0.0,0.0,0.0
2025-04-29,20:30,20:40,1.32174,1.3236,727.2100166666667,0.0,716.9585217595859,0.0,716.9585217595859,13.093595824511794,730.0521175840977,1200.0,0.0,0.0,494.76249315175875,232.4475235149079,0.0,1200.0,0.0,1538.3377106216606,0.0
2025-04-29,20:40,20:50,1.16414,1.1748,707.2222499999999,0.0,726.5694905434013,0.0,726.5694905434013,21.58812445306978,748.1576149964711,1200.0,748.1576149964711,40.93536499647121,0.0,0.0,0.0,1236.841828496824,878.9355660978543,0.0,870.9602059219918
2025-04-29,20:50,21:00,0.9247700000000001,0.9153,709.105,0.0,721.2391402023054,0.0,721.2391402023054,16.649737708774182,737.8888779110796,1200.0,737.8888779110796,28.78387791107957,0.0,0.0,0.0,1262.7473186167956,675.3896899520112,0.0,682.3774976258292
2025-04-29,21:00,21:10,0.9263499999999999,0.9099,724.5553,0.0,737.1408495412843,0.0,737.1408495412843,13.353325582216144,750.4941751235004,1200.0,750.4941751235004,25.938875123500452,0.0,0.0,0.0,1286.092306227946,682.8746499448731,0.0,695.2202791256545
2025-04-29,21:10,21:20,0.95023,0.9444,708.6643333333333,0.0,739.4039324982356,0.0,739.4039324982356,15.603399741237354,755.0073322394729,1200.0,755.0073322394729,46.342998906139655,0.0,0.0,0.0,1327.8010052434718,713.0289245669583,0.0,717.4306173139144
2025-04-29,21:20,21:30,0.92855,0.9575,694.1933333333333,0.0,741.5486885438719,0.0,741.5486885438719,12.7285815102328,754.2772700541047,1200.0,754.2772700541047,60.083936720771476,0.0,0.0,0.0,1381.876548292166,722.2204860768053,0.0,700.3841591087389
2025-04-29,21:30,21:40,0.9729,1.0542,740.3236666666667,0.0,775.6667509880028,0.0,775.6667509880028,23.813330745706935,799.4800817337098,1200.0,799.4800817337098,59.1564150670431,0.0,0.0,0.0,1435.1173218525048,842.8119021636769,0.0,777.8141715187262
2025-04-29,21:40,21:50,0.77506,0.8235,676.7552833333333,0.0,691.8290670783344,0.0,691.8290670783344,21.945924805927973,713.7749918842624,1200.0,713.7749918842624,37.01970855092907,0.0,0.0,0.0,1468.4350595483409,587.79370581669,0.0,553.2184452098164
2025-04-29,21:50,22:00,0.43091,0.3936,532.4016666666666,0.0,542.0048282756998,0.0,542.0048282756998,19.23501293813223,561.239841213832,1200.0,561.239841213832,28.83817454716541,0.0,0.0,0.0,1494.3894166407897,220.9040015017643,0.0,241.84385997745238
2025-04-29,22:00,22:10,0.38443,0.3481,518.7243166666666,0.0,540.1713876617266,0.0,540.1713876617266,12.15438636791339,552.32577402964,1950.0,1385.6591073629734,833.3333333333333,0.0,0.0,33.60145736297352,2244.38941664079,482.34793527305106,0.0,532.6889306435478
2025-04-29,22:10,22:20,0.43273999999999996,0.4197,551.1590166666666,0.0,562.245780933898,0.0,562.245780933898,13.3385336626676,575.5843145965656,1950.0,575.5843145965656,24.42529792989899,0.0,0.0,0.0,2266.372184777699,241.5727368361786,0.0,249.07835629851778
2025-04-29,22:20,22:30,0.42654000000000003,0.4151,557.5966666666666,0.0,543.8084615384615,0.0,543.8084615384615,22.16451776052702,565.9729792989885,1950.0,565.9729792989885,8.37631263232197,0.0,0.0,0.0,2273.910866146789,234.93538370701015,0.0,241.4101145901906
2025-04-29,22:30,22:40,0.4249,0.4209,553.9555833333333,0.0,546.8846646318514,0.0,546.8846646318514,10.068237355916153,556.9529019877675,1950.0,556.9529019877675,2.9973186544342525,0.0,0.0,0.0,2276.60845293578,234.42147644665135,0.0,236.6492880546024
2025-04-29,22:40,22:50,0.43539000000000005,0.4638,550.6718833333333,0.0,553.0867982121854,0.0,553.0867982121854,18.279911785462218,571.3667099976476,1950.0,571.3667099976476,20.69482666431429,0.0,0.0,0.0,2295.2337969336627,264.99988009690895,0.0,248.7673518658758
2025-04-29,22:50,23:00,0.43348,0.4829,546.1583333333333,0.0,554.822434721242,0.0,554.822434721242,25.177519407198247,579.9999541284402,1950.0,579.9999541284402,33.841620795106905,0.0,0.0,0.0,2325.691255649259,280.08197784862375,0.0,251.41838011559625
