day,total,plan_adj,emg,gP,gA,up,dn,r,w,charge,discharge,E0,E144,Emin,Emax,nsub
154,54269.2704054979,49185.27834010108,5083.9920653968165,79247.4666537,73181.097402,2548.5965983000006,8614.96585,808.6452899999974,474.8034489958889,20742.43726300411,16872.758836666668,5651.532617592591,5572.216335777777,1200.0,10800.0,76
155,56671.79634302175,51487.716479713374,5184.079863308375,68741.595611,74633.610444309,8488.837423309,2596.8225899999998,792.3437581243297,666.6259231481511,20683.98506185185,17073.974799233332,5572.216335777777,5216.719781185187,1200.0,10800.0,72
156,31141.935031704852,23463.49370478455,7678.441326920303,31507.411222,35838.761405000005,4638.447872000001,307.097689,1335.128869799997,3004.3357706584356,15695.115882674898,12380.556778533333,5216.719781185187,5586.149877222223,1200.0,10800.0,46
157,26791.248551446064,22373.21274472475,4418.035806721315,34122.028386,37107.465331,3601.02805,615.591105,650.7368225666687,3688.138044567903,14661.359922098763,11717.808979766665,5586.149877222223,5761.5860518148165,1200.0,10800.0,37
158,47218.773551268896,47218.773551268896,0.0,74644.151732,71292.919041,2848.465959,6199.69865,0.0,1456.7282203292295,19984.318283004108,15333.050728999999,5761.5860518148165,6710.749474296299,1594.2377207407426,10800.0,62
159,50742.27720319508,50077.44081899475,664.836384200333,82205.723637,77214.596049,277.7910819999997,5268.918669999999,98.3692166666666,2291.4857461728507,21921.73830382715,17832.971517666665,6710.749474296299,6625.901150333337,1380.9097807407436,10800.0,63
160,50178.28031518536,49805.16644283757,373.1138723477852,76203.51330230001,78313.2359807,2552.1673784,442.4446999999999,55.33427896666694,2786.1942394897223,21927.211285843612,17963.279498999997,6625.901150333337,6401.191864259259,1390.8414917777775,10800.0,72
161,53053.78916843506,52832.4492856764,221.33988275866727,82449.53315,83011.557207,808.2953170000003,246.27126000000032,32.849073666666754,2186.73480414404,23645.85612152263,18872.630961666662,6401.191864259259,6712.8724162222225,1415.8302043333338,10800.0,43
162,50469.85331128894,50469.85331128894,0.0,80082.92623099999,78908.32509,693.1368749999997,1867.738016,0.0,2043.177371921816,21929.489483744852,17516.733199,6712.8724162222225,6986.376063814815,1780.340674148149,10800.0,47
163,21064.24602478792,21064.24602478792,0.0,36062.480444,36327.0875623,324.31956800000034,59.71244969999996,0.0,5215.587414686833,15853.534164279838,13087.347716666665,6986.376063814815,6713.059348703707,1443.6419794074088,10800.0,38
164,21046.2150105593,21046.2150105593,0.0,35965.818699,35604.936197,350.4032920000002,711.2857939999999,0.0,6649.156060164617,15695.654583168718,12933.217196333331,6713.059348703707,6468.907144296295,1489.1091733333321,10800.0,37
165,49814.50002254712,49614.23944072479,200.2605818223334,74163.059513,78201.089964,4208.192831,170.16237999999998,29.57091600000001,2971.677779131689,22525.251327201648,17893.242559666665,6468.907144296295,6860.252716925927,1659.9987385185198,10800.0,57
166,50259.11604870135,50214.40454510035,44.711503601000274,77352.887957,78823.816777,1943.5246999999995,472.59588,6.617554000000041,1716.6058176131698,22610.961715720165,18191.186018999997,6860.252716925927,6997.689351074077,1763.1574346666687,10800.0,65
167,51335.144445471495,50877.51721288216,457.62723258933386,78302.15395600001,80220.12142509999,1976.9247191,58.957250000000016,67.45921933333341,1827.7308164609103,22366.19348020576,18543.354868899998,6997.689351074077,6523.535851148149,1401.3342065925924,10800.0,61
168,50489.71193953577,50109.375657908604,380.3362816271673,80002.110107,78200.074111,1619.7508679999996,3421.786864,56.40693666666675,3414.6986486995975,20299.149069300405,16385.75757033333,6523.535851148149,6586.37271314815,1492.7064590000014,10800.0,70
169,50697.27922766051,50001.106483570846,696.1727440896668,74917.4499531,75973.37468699999,4412.927016999999,3357.0022830999997,103.39358533333336,3762.4230911234617,21860.11597654321,17805.27499533333,6586.37271314815,6476.838208333331,1440.6911786666635,10800.0,75
170,20201.13651986405,20201.13651986405,0.0,35234.327766,34869.708142999996,0.0,364.61962300000005,0.0,9363.182597370367,15586.669572962968,12480.724877333332,6476.838208333331,6637.368738074076,1856.9343765555568,10800.0,16
171,20376.4989900376,20376.4989900376,0.0,35303.345016,35603.403346,342.0561299999998,41.997799999999984,0.0,12541.36967830453,16412.83833769547,12685.54507,6637.368738074076,7313.873164222223,1887.1397063703712,10800.0,34
172,47304.69759656874,46839.58254104605,465.1150555226854,71266.5800204,72468.5158929,3264.283702499999,2062.34783,68.81203156666697,2014.5647744131657,20259.68458572017,17194.26253566666,7313.873164222223,6442.8531406296315,1327.0387696296314,10800.0,66
173,46709.06907706441,46555.5523721064,153.51670495800158,73812.513232,72413.209254,643.665892,2042.9698700000004,22.579879000000233,1609.4788207407491,20939.820892592586,17174.79658033333,6442.8531406296315,6205.584632481484,1417.3752257037042,10800.0,32
174,53400.451064378365,53348.82327953036,51.62778484799974,85143.9407,83157.49095569999,655.8286710000002,2642.2784153,7.6355519999999615,1698.1135771234644,24021.618496543204,18823.397815966666,6205.584632481484,6910.1548171851855,1706.2740551851853,10800.0,76
175,49331.38481744813,49138.09665437613,193.28816307200077,74543.0555879,76115.506485,3479.4315871,1906.9806899999999,28.70758400000011,2262.5558306996,20366.411859300402,16922.174987666665,6910.1548171851855,6437.508837592595,1434.1747840740754,10800.0,64
176,47578.29124524154,47159.157823100206,419.1334221413348,72235.431832,74101.58346899999,2451.985887,585.8342499999999,62.142116000000215,2814.1262372428105,20240.501709423857,16438.286195,6437.508837592595,6389.197937185188,1446.9595685185209,10800.0,48
177,19704.0685086285,19704.0685086285,0.0,35478.823439,34214.900452,205.39838300000002,1469.3213700000001,0.0,11511.364797201652,15294.547782798347,12362.657994666666,6389.197937185188,6418.004280962968,1232.9066664444485,10800.0,35
178,19109.547675328453,19109.547675328453,0.0,34334.1093655,34311.727463999996,18.5973585,40.97925999999998,0.0,9588.688804720176,15997.781287613157,13051.668744999999,6418.004280962968,6314.153278703705,1425.1447851851872,10800.0,3
179,48709.30186763307,48705.9628876484,3.3389799846672576,70318.481092,75561.365991,5293.920999,51.03610000000003,0.4959126666667544,1990.9337425925958,20972.49410407407,16669.334476333333,6314.153278703705,6667.915220888891,1394.7488684814832,10800.0,66
180,48069.81170866359,47426.09607422759,643.7156344359998,76018.0171814,75492.668121,475.71882760000005,1001.0678879999999,95.54261299999996,2011.6526148971243,20840.79601843621,17141.921882666666,6667.915220888891,6378.051767851853,1550.97860814815,10800.0,62
181,62363.86367477376,61504.66000999643,859.2036647773341,66950.4277108,82627.239515,16689.0290942,1012.21729,127.48855733333346,271.06248333333417,19828.091685666666,16210.970129999998,6378.051767851853,6211.145251618524,1311.1056345074112,10776.217338100001,77
182,56613.759236425496,55988.936409880494,624.8228265449991,62603.620484,77375.57646499999,14827.981091000001,56.025109999999984,92.38549999999987,634.2753696790143,20535.144771987656,16606.22454333333,6211.145251618524,6241.414942703707,1263.6174378518535,10800.0,71
183,63904.40950073663,63280.6701878583,623.7393128783332,71667.106371,84939.89779,15680.102619000001,2407.3112,91.1904833333333,1403.1542183127615,20834.31837168724,16966.803249999997,6241.414942703707,6140.297866111107,1212.3123105185139,10800.0,79
184,35137.02930978604,27259.110528328663,7877.91878145738,32149.49082967,39307.67955100001,7158.18872133,0.0,2915.3463115333366,10380.530951123455,16060.374576543212,13098.747131799995,6140.297866111107,6040.471505222222,1200.0,10800.0,46
185,35042.62669953878,28126.87715928479,6915.749540253988,33410.4596597,40594.2804433,7183.8207836,0.0,2432.762492666662,11219.63535558436,16082.018570082306,13064.69095636667,6040.471505222222,5997.964933444446,1200.0,10800.0,48
186,64243.50580083932,62348.39914313381,1895.1066577055064,66068.62784429999,84775.287663,18706.6598187,0.0,288.0532570766682,1126.6361158559691,22190.612620810698,18047.889366589996,5997.964933444446,5916.305884851853,1200.0,10800.0,79
187,56211.92531546431,55070.94691782097,1140.9783976433414,67090.9618833,79208.0178,12511.3164767,394.26056,168.52844000000118,1683.6945685596745,21171.38221810699,16888.01331333333,5916.305884851853,6206.090644111112,1200.0,10800.0,68
188,54614.221781159664,53850.777931843,763.4438493166673,87155.174935,81991.919575,550.7298300000002,5713.98519,111.80854666666676,2328.5905216872443,22005.011154979424,17801.260571666666,6206.090644111112,6231.4222706296305,1249.3499032222232,10800.0,63
189,52823.28450519984,52482.834174996504,340.45033020333324,87131.61570999998,80427.92984,101.03749000000005,6804.72336,50.48545999999999,2355.6146790946473,21449.652390905358,17385.576786666665,6231.4222706296305,6218.801881703707,1271.7379287407446,10800.0,55
190,50867.979382623496,50509.544759058495,358.43462356500027,80325.87261,78664.37477,95.46245999999996,1756.9603,53.2018966666667,1745.9729770370452,21506.63209962962,17388.65179333333,6218.801881703707,6254.04655655555,1247.8482714814756,10800.0,50
191,26524.4690285773,26524.4690285773,0.0,46118.089749,44057.840729999996,0.0,2060.249019,0.0,8491.673041275713,15501.463216390952,12454.072677666667,6254.04655655555,6367.504920566672,1452.019623344449,10800.0,39
192,26772.380790395197,26772.380790395197,0.0,44243.081596,44441.144541,864.776435,666.7134899999996,0.0,10626.002933934162,15453.767500399172,12722.869226666666,6367.504920566672,6139.374307962965,1223.8378543333338,10800.0,36
193,53023.617051721776,52480.936639129846,542.6804125919332,86132.26918,75430.43608099999,519.07708,11220.910179,79.5646819333333,2529.2588226460953,20179.14516835391,16466.123628066667,6139.374307962965,6004.912039407408,1200.0,10800.0,55
194,52169.468972912255,51195.994808008,973.4741649042571,82254.87147499999,78110.82053,1117.401575,5261.45252,151.73489009999852,2462.9914790946523,19786.36160757202,15794.476883233332,6004.912039407408,6263.218727074075,1200.0,10800.0,47
195,52258.5727089335,52258.5727089335,0.0,85055.49937,78341.67369999998,701.5387499999999,7415.36442,0.0,1775.7964131687231,19738.706413497945,15921.87971,6263.218727074075,6337.077043666661,1272.8849191111049,10800.0,53
196,51034.88866911616,50512.9361665645,521.9525025516667,80832.47485,77623.61959999999,121.81906999999995,3330.67432,77.33114333333333,1524.652975596697,20158.125881069973,16116.391496666663,6337.077043666661,6572.28867366667,1408.9354757407414,10800.0,41
197,51299.44139225083,51237.3393152825,62.1020769683342,78743.00843,78118.24655000001,1889.0457500000002,2513.80763,9.191456666666795,1863.4630321399209,20582.582694526747,17039.023786666665,6572.28867366667,6164.3644468888915,1439.724479000001,10800.0,45
198,26644.78968649075,26644.78968649075,0.0,46070.409609999995,43448.805789,206.30635,2827.9101709999995,0.0,8905.54593316873,15336.519402164604,12067.507646333332,6164.3644468888915,6558.890079577776,1396.5607057259247,10800.0,39
199,26464.878678079593,26464.878678079593,0.0,45958.821601999996,43042.4598497,0.0,2916.3617523,0.0,13290.06003290576,15561.878511127576,12992.297744333333,6558.890079577776,6128.694357,1259.8485374074085,10800.0,43
200,51500.69332993224,51500.69332993224,0.0,84790.541805,79003.991598,321.43255999999997,6107.9827669999995,0.0,2520.3883449958957,20614.33597633744,16220.71094,6128.694357,6658.584580148149,1723.4075101111107,10800.0,52
201,52935.3925448823,52710.568021887295,224.82452299500125,85683.77930299999,81133.195372,0.0,4550.583930999999,32.25362000000018,3510.630130724281,20383.234744609057,16718.165233333333,6658.584580148149,6427.756702148149,1564.4386092962975,10800.0,62
202,52409.16124652915,52018.05386203415,391.10738449500013,80336.975034,80858.9986719,2088.645638,1566.6220000999995,57.97936666666669,3271.1498405995903,20596.46844596708,16745.784864666664,6427.756702148149,6358.150676111115,1442.5074274444482,10800.0,36
203,55094.852000699095,54425.472656184094,669.3793445150015,91507.8986546,80459.1294406,0.0,11048.769214,98.79836000000023,2391.1963375720234,21880.09617576131,17929.911829399996,6358.150676111115,6128.112979407411,1205.6712418888917,10800.0,75
204,54299.64741546554,54218.58832124621,81.0590942193335,90142.81952799999,80729.282295,0.0,9413.537233000001,12.039075333333358,2397.8276086419837,20829.609974691353,16102.588212999999,6128.112979407411,6982.99727551852,1630.6311263703717,10800.0,67
205,24754.314784027134,24241.105994880476,513.2087891466584,42083.0647508,40913.9171561,0.0,1169.1475947,77.10516263333211,12232.549222482718,15985.43783061728,13732.284301033333,6982.99727551852,6111.79765525926,1200.0,10800.0,38
206,25101.164687886012,25101.164687886012,0.0,43525.97955434,42937.186887,0.0,588.7926673399995,0.0,11204.954172181071,15889.417321152261,12626.276172999998,6111.79765525926,6383.077496518521,1303.704255666667,10800.0,30
207,52514.27589902176,52374.531429185095,139.74446983666704,81422.679982,79528.97377,2334.656718,4228.362929999999,20.75515666666672,1808.472908107005,21490.222808559665,17434.15659,6383.077496518521,6352.992924222224,1223.9568646296311,10800.0,61
208,53430.32586972865,53430.32586972865,0.0,84123.050205,83387.5946,821.9118000000001,1557.3674050000004,0.0,1428.501480987658,21599.17770567901,17594.961819999997,6352.992924222224,6242.295281555559,1422.1590019259286,10800.0,55
209,54002.21007391834,52995.92228861,1006.2877853083339,82022.28693999999,82942.48548,2131.12149,1210.9229500000001,148.54553666666675,3018.612294238691,20807.499732427976,16804.32696,6242.295281555559,6297.570640740743,1260.3521133703716,10800.0,48
210,54104.67992458939,54104.67992458939,0.0,74327.805626,81109.52886694,7840.57528094,1058.85204,0.0,2825.742649656053,20440.021470617285,16259.489303333332,6297.570640740743,6627.490738370372,1472.6962396666672,10800.0,58
211,54412.64902446128,51497.853555816,2914.795468645283,77521.57452,79850.54482,2772.2158400000003,443.2455400000006,428.334640266669,2055.8186081481485,21401.775531851858,17873.710946399995,6627.490738370372,6029.409887703703,1200.0,10800.0,43
212,24622.624480485196,24622.624480485196,0.0,41665.361124,41117.800854,377.93183900000014,925.4921089999999,0.0,16156.889367325102,16587.198796008233,12877.646975999998,6029.409887703703,6649.392164111114,1318.4774960000022,10800.0,35
213,25288.688801343647,24089.4250068086,1199.2637945350486,41741.232812,40559.450785,0.0,1181.7820269999997,182.95258756666408,17045.666499485596,16008.427642181068,13238.715702433334,6649.392164111114,6347.29292825926,1200.0,10800.0,39
214,46014.61770938358,43437.4184315096,2577.199277873981,65584.839422,66438.19418600001,853.354764,0.0,397.22163526666606,762.766926868316,18925.15860946502,15691.9896984,6347.29292825926,5944.391567444445,1200.0,10800.0,55
215,48317.605134013684,47860.86460835635,456.74052565733484,70752.55495,71046.439106,2772.907437,2479.0232809999998,67.82137300000022,1407.659913004121,20140.54804699588,15849.60256433333,5944.391567444445,6460.215293814816,1311.7453683703716,10800.0,55
216,45344.3287342275,45096.6578022225,247.67093200500057,68215.90861,69774.09159999999,2208.70365,650.5206599999997,36.72470333333342,1295.2305152674867,19794.152161399183,16430.876106666667,6460.215293814816,6018.423231666668,1349.0604656666662,10800.0,38
217,48202.73252987312,47870.61115364,332.12137623312407,76275.824164,73200.631724,0.0,3075.1924399999994,70.66046759999796,1618.4195601893016,20033.8396918107,16495.366327066666,6018.423231666668,5720.694146444446,1200.0,10800.0,40
218,48154.0669346819,47996.2996330069,157.76730167500088,77925.303029,70620.44815099999,1438.2941959999996,8743.149074,23.37652500000013,2984.513111390953,20051.336831275712,15780.010516666665,5720.694146444446,6233.552276074073,1351.4654629629633,10800.0,66
219,23324.09133520736,23156.288830521302,167.80250468605632,40176.354854000005,40047.628614,72.14962999999995,200.8758700000003,37.00981576666438,21538.056261028807,15704.820338971194,12933.409420233334,6233.552276074073,5997.4356697777785,1200.0,10800.0,32
220,23125.7913025452,23125.7913025452,0.0,39624.46439000001,39743.958872,124.63132199999995,5.136839999999324,0.0,17812.123865415637,16124.270663251029,13114.364656666667,5997.4356697777785,5937.762981518521,1229.1030832222232,10800.0,31
221,45962.2808913003,45808.8169056103,153.46398569000033,71974.78827,70116.773396,309.2761400000005,2167.2910140000004,22.552620000000047,578.1978353086488,19629.231950691355,15372.722819999999,5937.762981518521,6523.268603807405,1519.6124330296254,10800.0,53
222,48454.00308531287,45881.7268270756,2572.276258237268,69947.204794,70404.602724,2462.7176,2005.3196699999996,377.3206879333335,2875.3308137777813,19616.877876222225,16271.538611399998,6523.268603807405,6098.971346407408,1200.0,10800.0,50
223,49540.0074177453,48096.845564554,1443.1618531912977,74889.496402,72857.828556,1794.416604,3826.0844500000003,222.3246677999997,1264.3376984773731,19522.773931522628,15467.502056199999,6098.971346407408,6483.354489000001,1200.0,10800.0,62
224,47686.25636013114,46672.79539631281,1013.460963818334,67391.78145719999,71625.829189,4279.4752318,45.42750000000001,149.9720460000001,1666.00218025104,20013.861013415626,16025.041408666664,6483.354489000001,6690.22783588889,1330.4290003333335,10800.0,63
225,48804.559125083484,47473.396803481555,1331.1623216019261,69280.84095700001,71811.090421,4054.189995,1523.9405309999997,213.16857326666508,2835.5144083004197,20073.43015069958,16810.97654806667,6690.22783588889,6077.452140333336,1200.0,10800.0,60
226,23877.241930781107,23877.241930781107,0.0,40152.65478899999,39867.952240599996,657.7090145999997,942.411563,0.0,19773.762456114404,16431.874541152258,13497.411639999998,6077.452140333336,5869.015182925925,1215.9948831111099,10800.0,39
227,26509.778051331516,24957.65612168885,1552.121929642664,41736.422712,40237.370314,907.2574449999998,2406.309843,222.4945426666663,19824.494077106996,16690.43344855967,12984.343035666665,5869.015182925925,6463.357469222222,1200.0,10800.0,43
228,47596.84002746367,45655.54178048535,1941.2982469783215,72871.7779935,69271.125736,939.6232359999999,4540.2754935,284.40110833333165,2911.6495976954707,19592.99145230453,16114.507822333333,6463.357469222222,6192.041084814816,1200.0,10800.0,64
229,47615.38234160564,46589.9849291173,1025.3974124883362,70412.59303700001,71109.139957,2267.75638,1571.20946,150.82260333333375,2661.7218823045337,20437.768647695466,16233.643586333332,6192.041084814816,6548.651105148152,1473.2460809629658,10800.0,51
230,45310.33640226313,44335.8364088184,974.499993444726,69328.79755799999,68790.22469999999,397.90430200000094,936.47716,149.6224551999981,1465.7585667489766,19227.42832658436,16070.999788133333,6548.651105148152,5996.670167814816,1200.0,10800.0,52
231,52058.11616466206,50478.0744307161,1580.0417339459611,78663.132263,74932.71860300002,2153.36933,5883.782990000001,242.21275716665826,618.8053832921831,20875.799643374485,16970.364733166673,5996.670167814816,5928.929032222221,1200.0,10800.0,60
232,46802.30553804384,45984.8135981085,817.4919399353381,74307.7996,70062.87778,497.4388100000001,4742.36063,117.76717116666737,410.1866299588502,19402.085896707817,15476.046058833332,5928.929032222221,6195.199607222223,1200.0,10800.0,63
233,26228.46175412032,24591.249374551255,1637.212379569064,40045.359465,40482.420389700004,1059.8975410000005,622.8366163,234.6921415666663,16241.77291271646,16676.259194650207,13431.488976099998,6195.199607222223,6279.956242296297,1200.0,10800.0,41
234,24348.5601848792,24348.5601848792,0.0,39132.81075908,40564.956275200006,1432.1455161200006,0.0,0.0,15167.745831279832,15650.7052390535,12783.500945133332,6279.956242296297,6161.701018407409,1333.7837955925934,10800.0,37
235,46112.48077645993,46046.3279971396,66.15277932033393,69151.701923,69895.923058,1283.6697249999997,539.44859,9.824623000000088,2023.6342855967105,20629.440344403294,16480.91643233333,6161.701018407409,6416.067959111111,1489.645714851853,10800.0,57
236,53660.72976508992,53064.63701445925,596.0927506306678,91246.923484,75879.465194,194.66888999999975,15562.12718,88.39704933333348,1331.9067694238752,20841.294260576127,16978.425803333328,6416.067959111111,6308.315234370379,1351.4158467407485,10800.0,78
237,46700.36430403892,46446.72446273825,253.63984130066717,69929.427534,70825.52796800001,1148.6170539999996,252.5166200000001,36.64347666666674,838.395652510293,20908.754984156378,16413.797575333334,6308.315234370379,6888.641858629633,1614.7394961111152,10800.0,44
238,49859.448015750204,49558.1199066482,301.32810910200084,70166.359465,74410.64508399999,5235.223308999999,990.93769,44.44794266666679,3328.284518436223,19771.405698230446,16558.746056666663,6888.641858629633,6284.300257407408,1260.259425925926,10800.0,64
239,51741.84625249314,50929.4405142398,812.4057382533335,69945.171362,76982.80595499999,7064.716573,27.08197999999993,120.56014833333336,1861.0777642386947,21864.762359094642,17390.26900333333,6284.300257407408,6640.065265777779,1553.2424481481498,10800.0,66
240,24554.675557916875,24554.675557916875,0.0,42044.6673133,41188.774029,0.0,855.8932843000002,0.0,15901.11145016461,16239.291319835389,13506.849090999998,6640.065265777779,6247.817352518521,1294.6531888888899,10800.0,39
241,24403.17072882437,24385.38130178805,17.789427036322724,40775.370855999994,40682.66961,490.60036500000047,583.3016110000001,2.9100976666649316,19279.780002670785,15853.847046995881,12960.767175333334,6247.817352518521,6115.42727777778,1200.0,10800.0,43
242,47990.59409023718,47333.16376798685,657.430322250333,69825.47557899999,71961.905076,2136.4294969999996,0.0,96.8386313333333,1028.60148382717,20843.699953506162,16460.180813333332,6115.42727777778,6585.667443340749,1259.6267233407477,10800.0,40
243,44815.15655339091,44815.15655339091,0.0,78696.634803,64751.39904717,0.0,13945.23575583,0.0,6518.263653325119,18479.91054534155,13820.90968483,6585.667443340749,7861.020617670372,2128.13263907778,10800.0,70
244,41155.45822570594,41155.45822570594,0.0,67402.4404905,63173.713892700005,0.0,4228.7265978,0.0,5695.717811658442,19224.60485234156,15804.3646213,7861.020617670372,7602.759850000003,1889.3568430000018,10800.0,42
245,43239.846079887655,43239.846079887655,0.0,71597.035847,64625.695571,0.0,6971.340276000001,0.0,5673.372374855973,17257.183621810695,13852.577675666666,7602.759850000003,7742.472136666668,2169.149956666667,10800.0,49
246,42856.742329895555,42856.742329895555,0.0,70038.96994,63332.141155,0.0,6706.828784999999,0.0,6079.151770123464,19267.91584987654,15940.492015,7742.472136666668,7371.938607111113,1864.5306555555565,10800.0,58
247,20806.02265513823,20806.02265513823,0.0,38311.6004513,34360.553325,0.0,3951.0471263,0.0,24612.567681255136,15693.644643744861,12769.920666666667,7371.938607111113,7307.418045740744,1904.8498147407408,10800.0,35
248,21372.7013520903,21372.7013520903,0.0,38873.055116,35623.529994,0.0,3249.5251219999996,0.0,24328.754476386828,16387.875614279837,12814.183796666664,7307.418045740744,7818.524102296299,2218.8777022962995,10800.0,35
249,41272.3733900383,41272.3733900383,0.0,65325.561235500005,63402.14299549999,371.85908,2295.2773199999997,0.0,5076.746561742802,19451.456396090533,16087.043579,7818.524102296299,7450.341993222221,1943.4392962962959,10800.0,46
250,41280.21804462546,41280.21804462546,0.0,61848.0650193,62974.96599900001,3040.0947296999993,1913.19375,0.0,1217.6543897942438,18977.09055353909,16615.348477666663,7450.341993222221,6068.225182888894,1315.0587331111167,10800.0,55
251,39840.947149080945,39368.55778030289,472.389368778056,55689.9724074,59330.9906408,3641.0182334,0.0,80.38993430000073,2511.445798806598,20272.118711193405,16475.018201566665,6068.225182888894,6007.556243444445,1200.0,10800.0,53
252,43686.727314284515,43686.727314284515,0.0,65494.9293875,66589.5563888,3969.8119773000003,2875.1849760000005,0.0,716.8730333333349,21980.317527333333,17423.632821866664,6007.556243444445,6430.249993748153,1447.2581960444502,10646.970579859262,61
253,39463.06782820846,39400.333659134485,62.73416907397699,63673.049491699996,58804.579979199996,1078.0721404999997,5946.541653,12.880436966665314,1655.9451365925997,20519.0850634074,16853.655567166665,6430.249993748153,6171.142587296297,1200.0,10800.0,57
254,19270.1954259877,19270.1954259877,0.0,30427.481863499997,32588.8750853,2161.3932218,0.0,0.0,17560.435126974895,16270.806070658437,12794.022312333333,6171.142587296297,6599.287703851852,1404.3337254074097,10800.0,39
255,18617.613632530636,18617.613632530636,0.0,30329.866346699997,31866.888783,1537.0224363000002,0.0,0.0,21092.498338465015,16319.099383868317,13551.810422666666,6599.287703851852,6228.910013037035,1316.8313717407386,10800.0,32
256,43679.294821650365,42915.480953343984,763.813868306381,69094.48633,64127.2008328,1183.05575,6150.3412472,134.05677306666394,761.2581658452651,19809.841070288072,16409.166380266666,6228.910013037035,5825.35988711111,1200.0,10800.0,62
257,40032.65845969516,38622.3301896498,1410.3282700453562,58719.124816,60543.902353,1824.7775369999993,0.0,204.4922028333366,1172.6050671193361,22120.976742880666,17612.217887499995,5825.35988711111,6165.107969592592,1200.0,10800.0,47
258,43529.78262728842,43474.40087962175,55.38174766666711,69284.31445,65437.816302,2071.3358230000003,5917.833971000001,8.238266666666732,2308.6480291234593,20110.173023209874,16464.536466999998,6165.107969592592,5970.334282703702,1261.937733592591,10800.0,60
259,42075.04680454066,41764.1688977709,310.8779067697632,65413.03647499999,63832.465171,1557.026527,3137.597831,48.85078727666705,158.1545533333341,20572.47625566667,16809.43325072333,5970.334282703702,5808.414856444446,1200.0,10795.953605137036,52
260,44382.28832484029,42775.874498983365,1606.4138258569249,58950.960193,65320.3861749,6369.425981900001,0.0,276.25654236666526,2603.780962962967,20808.801530370365,16771.99089273333,5808.414856444446,5900.790797407408,1200.0,10800.0,53
261,18953.80783682575,18953.80783682575,0.0,32027.489216,32923.305188,1118.5830160000003,222.7670439999999,0.0,13366.519237460903,16548.317413539095,13092.883779666667,5900.790797407408,6246.627825518526,1309.2741354444508,10800.0,37
262,19298.893041658215,19037.100328200948,261.7927134572677,31759.022301,32642.268248,1322.541021,439.295074,39.92795761333156,13795.577358765446,16607.197326567886,13366.012213053335,6246.627825518526,6341.980738259261,1200.0,10800.0,37
263,42045.16347019121,41104.4590001671,940.7044700241086,65096.23530000001,64674.779268,1810.7144920000005,2232.170524,153.1119522666632,2838.8182329629744,20303.540047037026,16601.95454306667,6341.980738259261,6168.550621629631,1200.0,10800.0,55
264,43959.97667085143,43717.75575701655,242.2209138348776,69055.24374,64464.24883900001,1826.2780189999999,6417.27292,51.50854553332745,189.1895941152352,20642.620822551435,16930.07291546667,6168.550621629631,5935.717233629631,1200.0,10800.0,61
265,44957.094229106246,43025.75693336483,1931.3372957414163,68803.6722383,66960.656428,601.4694797,2444.4852900000005,333.64383063332605,717.2774709053555,22066.79194242798,17606.38473803334,5935.717233629631,6233.18027288889,1200.0,10800.0,51
266,42980.77719034765,42980.77719034765,0.0,59831.776356999995,65390.4124959,5558.636138899999,0.0,0.0,330.18524115226705,20943.166032181067,16946.16387743333,6233.18027288889,6252.958726925927,1241.1711733703721,10800.0,57
267,44347.12663728349,44243.62920561682,103.4974316666667,64193.2937955,67046.92505672,4846.09306122,1992.4618,15.37166666666667,3164.3052809053484,20005.35126909465,16442.80872661333,6252.958726925927,5987.987395096299,1286.2512385037062,10800.0,56
268,18410.548360973968,17967.519712306857,443.02864866711064,33038.007803399996,32012.257300999998,192.34719,1218.0976923999997,81.71314233333013,11476.804090683132,16147.830955983534,13224.908103333335,5987.987395096299,5826.692918444446,1200.0,10800.0,36
269,21246.25581986417,19447.851613107632,1798.4042067565376,32198.996595,33723.0772513,1524.0806562999999,0.0,335.1728097999958,13173.856883999586,16520.412522633746,13437.321595533338,5826.692918444446,5764.706860444444,1200.0,10800.0,40
270,45779.34408059392,45739.78271142725,39.56136916666671,65399.951859999994,69651.928128,5055.158281,803.1820130000001,5.868333333333339,1815.3773244074114,21163.62992259259,16808.83995233333,5764.706860444444,6135.484954851854,1539.5730792222244,10800.0,55
271,45614.9366942436,43569.990334570306,2044.9463596732976,69045.0418267,66804.3291827,1015.86076,3256.5734040000007,336.52158499999484,434.2485766666683,21532.53041,17585.81981896667,6135.484954851854,5974.962525000001,1200.0,10742.789447592595,38
272,46594.813887593715,46382.584452618714,212.2294349750009,67903.1521189,71231.8723589,3365.31276,36.59251999999992,31.411150000000134,1510.800130082302,22024.538026584367,17694.229414433332,5974.962525000001,6136.791843999999,1367.5314987777779,10800.0,36
273,38529.91419934515,38529.91419934515,0.0,64303.98793,60164.149137,41.084544,4180.923337,0.0,5302.393076534983,21369.937319465018,16169.702792333332,6136.791843999999,7403.398995592595,1885.9820751851885,10800.0,48
274,40593.7268378783,40593.7268378783,0.0,69558.186082,60044.464501,1.1791920000000005,9514.900773000001,0.0,3878.5837634115305,20673.559992921808,16238.462371999998,7403.398995592595,7966.867020333335,2009.5915118148162,10800.0,57
275,16379.69005782005,16379.69005782005,0.0,29679.744045,29829.6113,370.384375,220.51711999999998,0.0,18989.539928106995,16734.692051893006,13711.774379999999,7966.867020333335,7792.785000370374,1539.438367296297,10800.0,31
